title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian,processing_error
Crockpot Mississippi Pot Roast,"['4 lb beef chuck roast', '1-2 tablespoons olive oil', '1 oz ranch dressing mix', '1 oz au jus gravy mix', '½ cup pepperoncini juice', '6-8 pepperoncini peppers', '¼ cup butter , cut into slices', 'Salt and pepper to taste']","[{""ingredient"": ""beef chuck roast"", ""heat_processed"": true}, {""ingredient"": ""olive oil"", ""heat_processed"": true}, {""ingredient"": ""pepperoncini juice"", ""heat_processed"": true}, {""ingredient"": ""pepperoncini peppers"", ""heat_processed"": true}, {""ingredient"": ""butter"", ""heat_processed"": true}]","Heat oil in large skillet over medium high heat
Place roast in skillet and brown on each side for about 5 minutes
Transfer roast to crock pot
Pour juice over roast
Sprinkle with ranch dressing and gravy mixes
Add peppers and sliced butter on top of roast
Cover and cook on low for 8-10 hours or until tender
Serve with mashed potatoes",en,True,"[""American"", ""Italian"", ""Fusion""]",False,False,
Crockpot Banana Cake,"['1 Yellow Cake Mix Prepared', '1 1/3 cup Mashed Banana Roughly 3 medium bananas', '1 tsp cinnamon', '1/2 cup pecans chopped', '1 1/2 cups frosting']","[{""ingredient"": ""Yellow Cake Mix Prepared"", ""heat_processed"": true}, {""ingredient"": ""Mashed Banana"", ""heat_processed"": true}, {""ingredient"": ""Cinnamon"", ""heat_processed"": false}, {""ingredient"": ""Pecans"", ""heat_processed"": false}, {""ingredient"": ""Frosting"", ""heat_processed"": false}]","Prepare your crockpot by lining it with parchment paper or spraying it with a non-stick spray.
Prepare your cake mix according to the package instructions.
Mix in the mashed banana and cinnamon to the prepared cake batter.
Stir in the pecans.
Pour into prepared crockpot and spread evenly.
Stretch paper towels under the lid when covering so they fit tightly. This will catch extra moisture to prevent a soggy cake.
Cook on high for 2 hours or low for 4 hours. Check your cake 30 minutes before the finishing time to evaluate its doneness. It may need slightly more or less time depending on the slow cooker. You want a toothpick inserted into the center of the cake to come out clean and for the cake to be firm.
Once the cake is baked, unplug the slow cooker and remove the lid to allow the cake to cool. When it has cooled, ice the cake with your favorite frosting.
Slice and enjoy!
For a gluten free cake use a gluten free cake mix.",en,True,"[""American"", ""American"", ""American""]",False,True,
Crockpot Venison Pot Roast,"['2 ½ pounds venison roast can substitute with beef', '1 tablespoons steak seasoning', '1 tablespoon cooking oil', '4 cloves garlic minced', '1 onion chopped', '1 cup beef stock', '2 tablespoons worcestershire', '½ teaspoon onion powder']","[{""ingredient"": ""venison roast"", ""heat_processed"": true}, {""ingredient"": ""steak seasoning"", ""heat_processed"": false}, {""ingredient"": ""cooking oil"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""beef stock"", ""heat_processed"": true}, {""ingredient"": ""worcestershire"", ""heat_processed"": false}, {""ingredient"": ""onion powder"", ""heat_processed"": false}]","Dry the roast with paper towels. Coat meat in steak seasoning and set aside.
Heat 1 tablespoon oil in a skillet on medium-high heat. Sear roasts for 4 minutes each side, then transfer to crock pot.
Add minced garlic and chopped onion to the hot skillet. Cook for 1 minute.
Deglaze the pan by adding 1 cup of beef stock. Use a wooden spoon to stir and scrape the brown bits from the bottom of the pan.
Stir in worcestershire and onion powder. Turn off the heat and add the mixture to the slow cooker, pouring right on top of the roasts.
Cook on high for 1 ½ hours. Turn the slow cooker down to low heat and cook for an additional 2 ½ to 3 hours. Use two forks to shred the meat. Serve warm with mashed potatoes if desired.",en,True,"[""American"", ""European"", ""Fusion""]",False,False,
Crockpot Hoppin John Recipe,"['1 ham bone, with meat or about 3 cups leftover ham meat', '28 oz frozen black eyed peas', '1 medium onion diced', '2 stalks celery diced', '1 green bell pepper seeded and diced', '3 cloves garlic minced', '2 bay leaves', '1 teaspoon dried thyme', '¼ to ½ teaspoon crushed red pepper flakes according to your tastes', '1 teaspoon salt', '6 cups chicken broth', '15 oz diced tomatoes with green chilies canned', '3 cups rice uncooked']","[{""ingredient"": ""ham bone"", ""heat_processed"": true}, {""ingredient"": ""ham meat"", ""heat_processed"": true}, {""ingredient"": ""black eyed peas"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""celery"", ""heat_processed"": true}, {""ingredient"": ""green bell pepper"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""bay leaves"", ""heat_processed"": true}, {""ingredient"": ""thyme"", ""heat_processed"": true}, {""ingredient"": ""red pepper flakes"", ""heat_processed"": true}, {""ingredient"": ""chicken broth"", ""heat_processed"": true}, {""ingredient"": ""diced tomatoes with green chilies"", ""heat_processed"": true}, {""ingredient"": ""rice"", ""heat_processed"": true}]","Place ham in a slow cooker and top with all other ingredients EXCEPT for the rice. Stir to combine.
Cover the slow cooker and cook on high for 3 hours.
Carefully remove the ham and shred it between two forks. Return the ham to the slow cooker and add the rice. Push the rice below the liquid line to make sure it cooks.
Cover and continue cooking for an additional 2 hours on high or until the rice is tender.
Prior to serving, stir and remove the bay leaves.",en,True,"[""Southern"", ""Creole"", ""Cajun""]",False,False,
Slow Cooker Carnitas,"['3-4 pound pork shoulder trimmed slightly', '1 ½ teaspoon dried oregano', '1 teaspoon ground cumin', '2 teaspoon salt', '1 teaspoon black pepper', '1 onion small , diced', '3 cloves garlic minced', '⅓ cup orange juice', '2 teaspoon orange peel finely shredded', '⅓ cup lime juice', '1 chipotle pepper in adobo sauce chopped', '1-2 tablespoons oil – vegetable or canola']","[{""ingredient"": ""pork shoulder"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""orange juice"", ""heat_processed"": true}, {""ingredient"": ""lime juice"", ""heat_processed"": true}, {""ingredient"": ""chipotle pepper"", ""heat_processed"": true}, {""ingredient"": ""oil"", ""heat_processed"": true}]","In a small bowl, whisk together the dried oregano, cumin, salt and pepper
Rub seasoning mixture onto pork shoulder on all sides
Add onion, garlic, orange juice and peel, lime juice and chipotle pepper to slow cooker
Place pork on top
Cover and cook on low for 4-6 hours or until internal temperature is 145 degrees F
Remove pork from slow cooker onto cutting board, let cool slightly
Shred pork with forks
Heat oil in skillet on stove ** see notes
Add pork and some of the juice from the slow cooker
Turn often to brown the pork until juices have evaporated and pork is nicely browned
Repeat with more pork if your skillet doesn’t hold all of it
Serve immediately with tortillas and toppings
Store leftovers in refrigerator",en,True,"[""Mexican"", ""Tex-Mex"", ""Fusion""]",False,False,
Crockpot Bacon & Cheese Potatoes,"['1/4 pound bacon diced', '2 onions thinly sliced', '4 potatoes thinly sliced', '1/2 pound cheddar cheese thinly sliced', 'salt and pepper', 'butter', 'Green Onions optional']","[{""ingredient"": ""bacon"", ""heat_processed"": true}, {""ingredient"": ""onions"", ""heat_processed"": true}, {""ingredient"": ""potatoes"", ""heat_processed"": true}, {""ingredient"": ""cheddar cheese"", ""heat_processed"": true}, {""ingredient"": ""salt and pepper"", ""heat_processed"": false}, {""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""Green Onions"", ""heat_processed"": false}]","Line crockpot with foil, leaving enough to cover the potatoes when finished.
Layer half each of the bacon, onions, potatoes and cheese in crockpot. Season to taste and dot with butter.
Repeat layers of bacon, onions, potatoes and cheese. Dot with butter.
Cover with remaining foil.
Cover and cook on low for 10-12 hours.",en,True,"[""American"", ""French"", ""Fusion""]",False,False,
Slow Cooker Cadbury Creme Egg Chocolate Cake,"['1 ¾ cups all purpose flour or gluten free flour mix', '¾ cups unsweetened cocoa powder', '1 ½ teaspoon baking soda', '1 ½ teaspoon baking powder', '1 teaspoon salt', '2 cups sugar', '2 eggs', '1 cup milk', '1/2 cup vegetable oil', '2 teaspoon vanilla extract', '1 cup boiling water', '6 to 8 Cadbury Creme eggs', 'Mini Cadbury Creme eggs if desired']","[{""ingredient"": ""all purpose flour or gluten free flour mix"", ""heat_processed"": false}, {""ingredient"": ""unsweetened cocoa powder"", ""heat_processed"": false}, {""ingredient"": ""baking soda"", ""heat_processed"": false}, {""ingredient"": ""baking powder"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""sugar"", ""heat_processed"": false}, {""ingredient"": ""eggs"", ""heat_processed"": false}, {""ingredient"": ""milk"", ""heat_processed"": false}, {""ingredient"": ""vegetable oil"", ""heat_processed"": false}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""boiling water"", ""heat_processed"": true}, {""ingredient"": ""Cadbury Creme eggs"", ""heat_processed"": true}, {""ingredient"": ""Mini Cadbury Creme eggs"", ""heat_processed"": true}]","Spray the liner of a 6 to 8 quart slow cooker with nonstick cooking spray.
In a large bowl, whisk together the dry ingredients: flour, baking soda, baking powder, salt, cocoa, and sugar.
In a medium bowl, beat the eggs slightly. Add the milk, vegetable oil, and vanilla extract, whisking until well blended.
Very slowly, add the water to the milk mixture while whisking.
Add the wet ingredients to the dry ingredients and stir until combined.
Transfer the batter to the slow cooker. Cover and cook on low for 3 to 3 ½ hours, depending on the size of the slow cooker, or until the top of the cake is no longer wet.
Turn off the slow cooker and remove the lid.
Coarsely chop the Cadbury eggs and sprinkle over the top of the cake. If desired, drop mini Cadbury eggs over the cake. Allow to melt as the cake cools.
This cake can be served completely cooled or warm.",en,True,"[""American"", ""Western"", ""Fusion""]",False,True,
Crockpot Chocolate Lava Cake,"['1 box chocolate cake mix prepared', '1 box Instant chocolate pudding mix 3oz, prepared according to package', '1 cup semi sweet chocolate chips']","[{""ingredient"": ""chocolate cake mix"", ""heat_processed"": true}, {""ingredient"": ""chocolate pudding mix"", ""heat_processed"": true}, {""ingredient"": ""semi sweet chocolate chips"", ""heat_processed"": false}]","In a 5 quart or larger crockpot spray it with cooking spray.
Pour in your prepared chocolate cake mix batter.
Spoon the prepared chocolate pudding over the top of the cake mix in large spoonfulls.
Sprinkle the entire cake with chocolate chips.
Cover and cook on low for 2 to 2 1/2 hours depending on your crockpot.
Spoon in a bowl to serve with a dollop of vanilla ice cream or whipped cream!
Use a gluten free chocoalte cake mix, and be mindful that your other ingredients are also gluten free
Use a dairy free cake mix. Also, check your pudding mix to make sure it is dairy free (most are).
Use a dairy free milk alternative like almond milk or coconut milk, however only use half of the called for amount. Example: if the box calls for 2 cups use 1 cup.
Finally use a dairy free chocolate chip. We prefer Enjoy Life brand.",en,True,"[""American"", ""Fusion"", ""Island""]",False,True,
Crockpot Coffee Cake,"['2 cups all-purpose flour', '3/4 cup white sugar', '2 teaspoon baking powder', '1/2 teaspoon salt', '1/2 cup butter', '1 egg', '3/4 cup milk or as needed', '1 teaspoon vanilla extract', '1/4 cup all-purpose flour', '2/3 cup white sugar', '1 teaspoon ground cinnamon', '1/4 cup butter']","[{""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""white sugar"", ""heat_processed"": true}, {""ingredient"": ""baking powder"", ""heat_processed"": true}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""egg"", ""heat_processed"": true}, {""ingredient"": ""milk"", ""heat_processed"": true}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""white sugar"", ""heat_processed"": true}, {""ingredient"": ""ground cinnamon"", ""heat_processed"": false}, {""ingredient"": ""butter"", ""heat_processed"": true}]","In a medium bowl, combine 1/4 cup flour, 2/3 cup sugar, and 1 teaspoon cinnamon. Cut in butter until mixture resembles coarse crumbs. Set aside.Cake
In a large bowl, combine 2 cups flour, 3/4 cup sugar, baking powder, and salt. Cut in butter until mixture resembles coarse crumbs.
Crack an egg into a measuring cup and then fill add milk to make 1 cup. Stir in vanilla. Pour into crumb mixture and mix just until moistened.
Spread cake batter into a parchment lined 5 quart or larger crockpot. Sprinkle top with streusel.
Cover and cook on high for 2 – 2 1/2 hours or until a toothpick inserted into the center of the cake comes out clean. Carefully remove the cake using the parchment paper and let it cool on a baking rack. Serve.",en,True,"[""American"", ""American"", ""American""]",False,True,
Classic Vanilla Cake,"['2 ¼ cups cake flour', '2 teaspoons baking powder', '½ teaspoon baking soda', '½ teaspoon kosher salt', '1 ¼ cups buttermilk (room temperature)', '1 tablespoon vanilla bean paste', '2 teaspoons pure vanilla extract', '12 tablespoons unsalted butter (room temperature)', '1 ½ cups granulated sugar', '3 large eggs (room temperature)']","[{""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""vanilla bean paste"", ""heat_processed"": true}, {""ingredient"": ""vanilla extract"", ""heat_processed"": true}, {""ingredient"": ""eggs"", ""heat_processed"": true}, {""ingredient"": ""baking powder"", ""heat_processed"": true}, {""ingredient"": ""baking soda"", ""heat_processed"": true}]","Preheat the oven to 350°F with a rack in the center. Grease (2) 8- or 9-inch round cake pans and line with parchment.
In a large bowl, sift together the flour, baking powder, baking soda and salt.
In the bowl of a stand mixer fitted with the paddle attachment, or with a hand mixer, beat the butter and sugar at medium speed for 3 minutes, or until the butter and sugar are very light and fluffy. Beat in the eggs, one at a time, making sure they are fully mixed in before adding the next. Beat in vanilla paste and extract.
Add 1/3 of the flour mixture, beating on low speed. Scrape down the sides and bottom of the bowl. Beat in half of the buttermilk, then beat in half of the remaining dry ingredients until well incorporated. Add the rest of the buttermilk, beating until the batter is fully incorporated and smooth, then add the last of the dry ingredients, beating until the ingredients are thoroughly combined, scraping the sides and bottom of the bowl as needed.
Divide the batter equally between the prepared cake pans.
Bake for 25-35 minutes, or until a toothpick inserted into the centers comes out clean. Let cool briefly in the pans, then turn out onto a wire rack and cool completely before topping with desired frosting and decorating.",en,True,"[""American"", ""European"", ""Western""]",False,True,
Raspberry Buttercream Frosting,"['2 cups unsalted butter (room temperature)', ""1.5 pounds confectioners' sugar (24 ounces or about 5.5 cups, sifted)"", '2 teaspoons pure vanilla extract', '4-5 tablespoons raspberry jam']","[{""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""confectioners' sugar"", ""heat_processed"": false}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""raspberry jam"", ""heat_processed"": false}]","In the bowl of a stand mixer fitted with the paddle attachment, beat the butter on medium-high speed for about 5 minutes.
Turn the mixer down to low speed and gradually add in the confectioners' sugar until it is completely incorporated. Add in vanilla and 3 tablespoons of the raspberry jam; mix until incorporated. Turn off the mixer and check the buttercream for taste and texture and scrape down the sides of the bowl. Gradually add in the last 2 tablespoons of raspberry jam until you reach the desired level of raspberry flavor. (Please note that adding more than the recommended 5 tablespoons could result in a thinner frosting.) Turn the mixer back up to medium-high speed and beat the mixture for about 3-4 minutes or until light and fluffy.
Spread or pipe onto cake or cupcakes.",en,False,"[""American"", ""European"", ""Fusion""]",False,True,
Cherry Cheesecake Cookies,"['1 1/4 cups finely crushed graham crackers (about 1 sleeve)', '1 cup all-purpose flour', '1 1/2 teaspoons baking powder', '12 tablespoons unsalted butter (softened)', '1/2 cup packed light brown sugar', '1 egg (separated)', '4 ounces cream cheese (softened)', '1/4 cup granulated sugar', '1/2 teaspoon pure vanilla extract', 'homemade cherry pie filling']","[{""ingredient"": ""finely crushed graham crackers"", ""heat_processed"": true}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""baking powder"", ""heat_processed"": true}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""egg (separated)"", ""heat_processed"": true}, {""ingredient"": ""cream cheese (softened)"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""pure vanilla extract"", ""heat_processed"": true}, {""ingredient"": ""homemade cherry pie filling"", ""heat_processed"": true}]","Preheat the oven to 350°F. Line baking sheets with parchment paper or silicone baking mats.
In a large bowl, whisk together the graham cracker crumbs, flour and baking powder.
In a medium bowl, with an electric mixer, beat together the butter and brown sugar until light and fluffy; about 2 minutes. Add the egg white and beat until well combined.
Stir graham cracker mixture into butter mixture until just combined.
In another medium bowl, beat together the cream cheese and granulated sugar until combined. Add in egg yolk and vanilla and mix until smooth.
Using a medium cookie scoop (about 1.5 to 2 tablespoons), scoop out the cookie dough and place on prepared baking sheets. Press your thumb or a round measuring teaspoon into the center of the ball to flatten slightly and create a small bowl shape. Repeat with the remaining dough.
Spoon or pipe the cream cheese mixture into the indents of the cookies.
Bake in preheated oven for 12 minutes or until the filling is barely set and the cookies are lightly golden.
Allow to cool 5 minutes on the baking sheets before removing them and cooling completely on a wire rack.
Spoon cherry pie filling onto cooled cookies just before serving.",en,True,"[""American"", ""French"", ""Fusion""]",False,False,
Easy Monkey Bread,"['3 cans refrigerated buttermilk biscuit dough (16 ounces each)', '1 cup granulated sugar', '2 tablespoons cinnamon', '¾ cup heavy cream', '½ cup unsalted butter', '½ cup lightly packed light brown sugar', 'Pinch of fine sea salt', '2 teaspoons pure vanilla extract']","[{""ingredient"": ""3 cans refrigerated buttermilk biscuit dough"", ""heat_processed"": true}, {""ingredient"": ""1 cup granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""2 tablespoons cinnamon"", ""heat_processed"": false}, {""ingredient"": ""\u00be cup heavy cream"", ""heat_processed"": true}, {""ingredient"": ""\u00bd cup unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""\u00bd cup lightly packed light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""Pinch of fine sea salt"", ""heat_processed"": false}, {""ingredient"": ""2 teaspoons pure vanilla extract"", ""heat_processed"": false}]","Preheat oven to 350°F. Spray (1) 10-cup or 12-cup bundt pan with nonstick cooking spray. Set aside.
Open the cans of biscuits and use a sharp knife to cut each biscuit into quarters.
Add the granulated sugar and cinnamon to a gallon-size zip-top bag, shaking to combine. Add the biscuit pieces and shake to coat in the cinnamon-sugar mixture. (Do this in batches if needed.)
Transfer the coated biscuit pieces to the bundt pan, arranging evenly. Slowly pour the heavy cream over the top. Allow to rest at least 5 minutes while you work on the syrup.
Add the butter and brown sugar to a saucepan over medium heat. Cook, stirring occasionally, until the butter is melted and the mixture just starts to bubble around the edges. Remove from the heat and stir in the salt and vanilla extract.
Slowly drizzle the syrup over the top of the biscuit pieces.
Place the bundt pan on a rimmed baking sheet. Bake for 45-55 minutes, or until the internal temperature of the biscuit pieces reads at least 200℉ on an instant read thermometer.
Let rest for 5-10 minutes before turning out onto a platter.",en,True,"[""American"", ""French"", ""Canadian""]",False,True,
Black Forest Cheesecake,"['20 Oreo cookies (crushed in a food processor until they form fine crumbs)', '3 tablespoons unsalted butter (melted)', '32 ounces cream cheese (room temperature)', '½ cup granulated sugar', '4 large eggs (room temperature)', '2 teaspoons pure vanilla extract', '½ cup heavy cream', '2 cups semisweet chocolate chips', '2 tablespoons all-purpose flour', 'Homemade cherry pie filling', 'whipped cream', 'chocolate shavings']","[{""ingredient"": ""Oreo cookies"", ""heat_processed"": true}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""cream cheese"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": false}, {""ingredient"": ""eggs"", ""heat_processed"": true}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""heavy cream"", ""heat_processed"": true}, {""ingredient"": ""semisweet chocolate chips"", ""heat_processed"": true}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": false}, {""ingredient"": ""homemade cherry pie filling"", ""heat_processed"": false}, {""ingredient"": ""whipped cream"", ""heat_processed"": false}, {""ingredient"": ""chocolate shavings"", ""heat_processed"": false}]","Preheat oven to 350°F.
Tightly wrap a 9 inch springform pan in heavy duty foil. This step prevents leaks when using a water bath. I also take the extra step by placing the foil wrapped spring form pan inside an oven bag while baking, but this is optional (see recipe notes below for more info on this process). Lightly spray the springform pan with nonstick cooking spray. Set aside.
Mix together the Oreo cookie crumbs and butter and press them into the bottom of your pan. Bake in preheated oven for 8 minutes and place on a wire rack to cool.
Begin to boil a pot or kettle of water for the water bath.
In a small saucepan over medium heat, warm the heavy cream until very hot, but not boiling. Place chocolate chips in a heat safe bowl. Pour the hot cream over the chocolate and allow it to sit for about 3-4 minutes. Whisk the cream and chocolate until smooth and thoroughly combined. Set aside to cool while you prepare the filling.
In the bowl of your stand mixer fitted with the paddle attachment, beat the cream cheese until smooth. Add sugar and mix until combined. Add eggs, one at a time, fully incorporating each before adding the next. Make sure to scrape down the bowl in between each egg. Add vanilla and mix until combined.
Add in the chocolate mixture and beat until it is fully incorporated into the cheesecake filling. Add in the flour and mix until combined. Scrape down the sides of your bowl and beat again until the mixture is completely smooth.
Pour batter onto the prepared crust. Place prepared pan(s) into a larger pan – like a roasting pan and pour boiling water into the larger pan until halfway up the side of the cheesecake pan. Bake for 60-70 minutes. The edges will appear to be set, but the center will still have a slight jiggle to it. At this point, turn off the oven, but leave the door cracked and allow the cheesecake to rest in the cooling oven for one hour.
After one hour has passed, carefully remove the cheesecake from the water bath and place on a cooling rack to cool completely. Once the cake is completely cooled, place it into the refrigerator for at least 8 hours.
Before serving, top with cherry pie filling, whipped cream and chocolate shavings.",en,True,"[""American"", ""French"", ""Italian""]",False,True,
Nana's Easy Cheesecake,"['2 cups all-purpose flour', '1 cup unsalted butter (room temperature)', '3 tablespoons granulated sugar', 'pinch of salt', '24 ounces cream cheese (3 packages, room temperature)', '2 ¼ cups powdered sugar', '2 teaspoons pure vanilla extract', '2 21-ounce cans cherry pie filling or other flavor of choice', '8 ounces container of Cool Whip or TruWhip (thawed according to package directions)']","[{""ingredient"": ""all-purpose flour"", ""heat_processed"": false}, {""ingredient"": ""unsalted butter"", ""heat_processed"": false}, {""ingredient"": ""granulated sugar"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""cream cheese"", ""heat_processed"": false}, {""ingredient"": ""powdered sugar"", ""heat_processed"": false}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""cherry pie filling"", ""heat_processed"": false}, {""ingredient"": ""Cool Whip"", ""heat_processed"": false}]","Preheat oven to 350°F and line a 9x13-inch pan with foil or parchment paper and spray with nonstick cooking spray.
In the bowl of a stand mixer fitted with the paddle attachment, combine flour, butter, sugar and salt until combined - mixture will be crumbly. Pour the mixture into the prepared pan and use your hands to press the dough into an even layer in the pan. Bake in preheated oven for 15 minutes. Remove pan from oven and to a cooling rack to cool completely.
Once the crust has cooled, add the cream cheese to the stand mixer bowl and beat at medium speed for 4-5 minutes until light and fluffy. Add in the powdered sugar and vanilla and beat for an additional 3-4 minutes. Spread filling onto cooled crust. Top with pie filling, followed with Cool Whip. Cover and refrigerate for at least 4 hours.",en,True,"[""American"", ""Dessert"", ""Frozen Dessert""]",False,True,
Mini Cheesecakes,"['4 whole graham cracker sheets', '2 tablespoons granulated sugar', '3 tablespoons unsalted butter (melted)', '16 ounces cream cheese (room temperature)', '1/2 cup granulated sugar', '2 large eggs', '1 teaspoon vanilla bean paste or vanilla extract', 'Pie filling or fruit sauce of your choice (cherry, blueberry, lemon curd, strawberry sauce, etc.)', 'Salted caramel sauce', 'Chocolate ganache', 'Fresh fruit']","[{""ingredient"": ""graham cracker sheets"", ""heat_processed"": true}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""cream cheese"", ""heat_processed"": true}, {""ingredient"": ""salted caramel sauce"", ""heat_processed"": true}, {""ingredient"": ""chocolate ganache"", ""heat_processed"": true}]","Preheat oven to 350°F. Line a standard cupcake pan with paper cupcake liners.
Place graham crackers into the bowl of a food processor fitted with a metal blade. Pulse until they form fine crumbs. Add 2 tablespoons sugar and melted butter and pulse until all the ingredients are evenly distributed.
Evenly distribute the crumb mixture in the bottom of each baking cup. Press gently to form an even crust.
Bake crusts in preheated oven for 5 minutes. Place pan on wire rack to cool while you prepare the filling.
Beat cream cheese and sugar in a large bowl with an electric mixer until well mixed - about 2 minutes. Add eggs in one at a time and mix until incorporated. Scrape the sides of the mixing bowl and add in the vanilla bean paste or vanilla extract and mix until it is incorporated. Use a large cookie scoop (about 3 tablespoons) to evenly distribute the filling into baking cups.
Bake for 15-17 minutes or until just set. Allow cheesecakes to cool completely on a wire rack and then refrigerate for at least 3 hours. Just before serving, top with the pie filling or sauce of your choice.",en,True,"[""American"", ""French"", ""Italian""]",False,False,
Marble Butter Cake,"['280 g low protein flour (cake flour) (2 cups)', '1 tsp baking powder', '250 g butter (salted, softened)', '100 g fine granulated sugar (½ cup)', '½ tsp salt', '½ tsp vanilla essence (optional)', '4 egg yolks (grade A)', '120 ml milk (½ cup)', '10 g cocoa powder (1 tbsp + 2 tsp)', '4 egg whites (grade A)', '100 g fine granulated sugar']","[{""ingredient"": ""low protein flour"", ""heat_processed"": true}, {""ingredient"": ""baking powder"", ""heat_processed"": true}, {""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""fine granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""salt"", ""heat_processed"": true}, {""ingredient"": ""vanilla essence"", ""heat_processed"": true}, {""ingredient"": ""egg yolks"", ""heat_processed"": true}, {""ingredient"": ""milk"", ""heat_processed"": true}, {""ingredient"": ""cocoa powder"", ""heat_processed"": true}, {""ingredient"": ""egg whites"", ""heat_processed"": true}]","sieve flour
Mix and sieve together baking powder and low protein flour.
Beat butter
Combine butter, sugar, salt and vanilla in a mixing bowl, then beat over medium speed until light and fluffy.
Add in egg yolks gradually, beat until fully combined before adding another.
add in ¼ flour
Add in ¼ part of sieved flour, mix until combined.
add in ¼ milk
Add in ¼ part of milk, mix until combined.
Repeat same steps
Repeat the same steps until all flour and milk have been added, the continue folding until the batter is well mixed.
Preheat oven to 160°C/320°F (you may add a tray of water in the oven to increase the humidity, which can help preventing the cake surface from cracking).
whisk egg whites until soft peak
In another clean mixing bowl, whisk egg whites until soft peak.
whisk until stiff peak
Add in sugar gradually, continue whisking until stiff peak (the peaks will point straight up and hold).
whisking slowly for 1 minute
Continue whisking slowly for 1 minute to reduce the size of air bubbles (to reduce the holes in cake).
Add ⅓ meringue
Add ⅓ part of meringue to batter, mix gently using balloon whisk.
fold in meringue
Divide the remaining meringue into 2 batches, fold in gently using rubber spatula until well mixed.
cocoa batter
Take out 300 g of batter, sieve in cocoa powder and mix well.
pour batter alternatively into pan
Pour plain batter and cocoa batter alternatively into an 8″ (20-cm) square baking pan (greased and lined).
Swirl for marble effect
Swirl the batter using icing spatula to create a marble effect, then drop the baking pan on table for 3-4 times to burst large air bubbles.
bake
Bake at 160°C/320°F for 45 minutes, then increase to 180°C/355°F and continue baking for 10-15 minutes, or until fully cooked. (Reminder: The heat for different oven is different, the suggested time is only for reference, adjust the baking time base on your oven if necessary.)
remove from oven
The cake is done when the wooden stick inserted in the center of the cake comes out clean.
cool in pan
Let the cake cools in the baking pan for 10 minutes before unmoulding.
cools on wire rack
After unmoulding, let the cake cools on wire rack for 30-35 minutes before serving.",en,True,"[""French"", ""American"", ""Dutch""]",False,True,
