title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian,processing_error
Bruschetta Pasta (Pasta with Tomatoes and Basil),"['8 oz. pasta (any kind, see notes)', '2 cloves garlic (minced)', '1/4 cup extra-virgin olive oil', '1 tablespoon balsamic vinegar', '1/2 cup fresh basil leaves (cut chiffonade or roughly chopped)', '2 cups chopped tomatoes (any kind)', '1/2 cup shredded parmesan cheese', 'kosher salt and black pepper']","[{""ingredient"": ""pasta"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""olive oil"", ""heat_processed"": false}, {""ingredient"": ""balsamic vinegar"", ""heat_processed"": false}, {""ingredient"": ""basil leaves"", ""heat_processed"": false}, {""ingredient"": ""tomatoes"", ""heat_processed"": false}, {""ingredient"": ""parmesan cheese"", ""heat_processed"": false}, {""ingredient"": ""kosher salt"", ""heat_processed"": false}, {""ingredient"": ""black pepper"", ""heat_processed"": false}]","Cook pasta.
Bring a heavily salted pot of water to a boil. Add the pasta (8 oz.) and cook according to directions until al dente.
Mix the bruschetta.
Meanwhile, make the bruschetta. Add the minced garlic (2 cloves), olive oil (1/4 cup), balsamic vinegar (1 tablespoon), fresh basil (1/2 cup), chopped tomatoes (2 cups), and shredded parmesan cheese (1/2 cup), as well as 1/2 teaspoon of kosher salt and 1/4 teaspoon black pepper to a large bowl. Mix together and set aside as the water boils and pasta cooks, stirring occasionally and allowing the flavors to marry.
Transfer the pasta to the bowl.
When the pasta has finished cooking to al dente, use a slotted spoon to transfer it directly from the pot to the bowl with the bruschetta. (Alternatively, you can set aside 1/4 cup of the pasta water and drain in a colander, and mix the reserved pasta water in with everything in the large bowl).
Mix together.
Mix everything together in the bowl and allow to sit for about 5 minutes to absorb the flavors and thicken a bit, stirring occasionally. Taste and season to taste if needed.
Serve with extra basil, parmesan, and black pepper if desired.",en,True,"[""Italian"", ""Mediterranean"", ""American""]",False,True,
Greek Chicken Bites,"['1 lb. chicken breasts (cut into 1"" pieces (about 2 breasts))', '2 tablespoons extra-virgin olive oil', 'juice and zest of 1 lemon ((about 2 tablespoons juice and 1 teaspoon zest))', '2 cloves garlic (minced (about 1 teaspoon))', '2 teaspoons dried oregano', '1 teaspoon kosher salt', '1/2 teaspoon black pepper', '1/4 cup white wine (or chicken broth, or water in a pinch)']","[{""ingredient"": ""chicken breasts"", ""heat_processed"": true}, {""ingredient"": ""extra-virgin olive oil"", ""heat_processed"": true}, {""ingredient"": ""lemon juice and zest"", ""heat_processed"": true}, {""ingredient"": ""minced garlic"", ""heat_processed"": true}, {""ingredient"": ""dried oregano"", ""heat_processed"": false}, {""ingredient"": ""kosher salt"", ""heat_processed"": false}, {""ingredient"": ""black pepper"", ""heat_processed"": false}, {""ingredient"": ""white wine"", ""heat_processed"": true}, {""ingredient"": ""chicken broth"", ""heat_processed"": true}, {""ingredient"": ""water"", ""heat_processed"": false}]","Make the marinade by mixing the olive oil (2 tablespoons), lemon juice and zest (from 1 lemon), minced garlic (2 cloves), dried oregano (2 teaspoons), kosher salt (1 teaspoon) and black pepper (1/2 teaspoon) together in a small bowl or glass measuring cup.
Marinate.
Put the cut up chicken breasts in a plastic bag or container with a lid. Pour the marinade over the chicken and stir to coat (or smush around in the plastic bag). Allow to marinate for at least 20 minutes, but preferably for 2-24 hours (you can skip this if you're in a hurry or didn't plan ahead).
Heat the skillet.
Heat a large heavy skillet over medium-high heat until very hot (this may take a few minutes if you are using cast iron, or only about 30 seconds to a minute if using another material).
Cook the chicken.
Add the chicken to the skillet and spread out in an even layer. Cook without disturbing for about 5 minutes. Then, flip and cook on the other side for about 5 more minute, or until chicken is completely cooked (the internal temperature should be 165 degrees F, or cut into a piece to make sure it's not pink anymore).
Deglaze the pan.
Pour in the white wine (1/4 cup) and deglaze the bottom of the skillet, using a spatula or wooden spoon to loosen all the stuck-on browned bits while coating the chicken in them. Continue sautéing until most of the wine has evaporated and the chicken is coated in the deglazed drippings. Serve.",en,True,"[""Italian"", ""Mediterranean"", ""American""]",False,False,
Healthy 20-Minute Chicken and Mushroom Stroganoff,"['2 tablespoons extra-virgin olive oil', '1 onion (quartered and thinly sliced)', '16 oz. mushrooms (sliced)', '2 tablespoons all-purpose flour', '1 cup chicken stock/broth (vegetable can also be used)', '3/4 cup Greek yogurt (preferably full fat, see notes)', 'kosher salt', 'black pepper', '2 cups cooked shredded chicken (such as rotisserie)', '8 oz. whole wheat fusilli (or other noodles, such as egg noodles or fettuccini)']","[{""ingredient"": ""extra-virgin olive oil"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""mushrooms"", ""heat_processed"": true}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""chicken stock/broth"", ""heat_processed"": true}, {""ingredient"": ""Greek yogurt"", ""heat_processed"": false}, {""ingredient"": ""kosher salt"", ""heat_processed"": false}, {""ingredient"": ""black pepper"", ""heat_processed"": false}, {""ingredient"": ""cooked shredded chicken"", ""heat_processed"": true}, {""ingredient"": ""whole wheat fusilli"", ""heat_processed"": true}]","Cook pasta according to directions in heavily salted water until 1 minute BEFORE it's al dente.
Meanwhile, sauté the onions in the olive oil (2 tablespoons) in a large pot or skillet over medium-high heat until softened and starting to brown (about 3 minutes)
Add the sliced mushrooms and 1/2 tsp. salt to the pot and sauté for a few minutes more until most of the liquid has evaporated and mushrooms have developed a golden brown color, stirring infrequently (about 4 minutes).
Add the all-purpose flour (2 tablespoons) and stir to coat each mushroom well, getting rid of as many chunks of flour as possible and cooking out the raw flour taste (about 1 minute).
Add the chicken stock gradually and stir well, incorporating the flour as much as possible. Add the almost al dente pasta and 1/2 cup of the pasta cooking water. Bring to a simmer to thicken and finish cooking the pasta, stirring frequently (about 2 minutes).
Turn down the heat to low. Add the cooked chicken and Greek yogurt and heat through. Taste and adjust seasoning, adding salt and pepper as necessary to taste. Serve hot.",en,True,"[""Italian"", ""Mediterranean"", ""American""]",False,False,
10-Minute Blackened Tilapia with Avocado Cucumber Salsa,"['4 tilapia filets', '1/4 cup blackening seasoning', '4 tablespoons butter', '1 large avocado (diced)', '1 cucumber (seeded and diced)', '1 tablespoon fresh parsley (finely chopped)', 'juice of 1 lemon (plus more lemon wedges for serving)', 'kosher salt (to taste)']","[{""ingredient"": ""tilapia filets"", ""heat_processed"": true}, {""ingredient"": ""blackening seasoning"", ""heat_processed"": false}, {""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""avocado"", ""heat_processed"": false}, {""ingredient"": ""cucumber"", ""heat_processed"": false}, {""ingredient"": ""parsley"", ""heat_processed"": false}, {""ingredient"": ""lemon"", ""heat_processed"": false}, {""ingredient"": ""kosher salt"", ""heat_processed"": false}]","Heat a large skillet (preferably cast iron) over high heat until screaming hot. You might want to turn your fan on or open a window for this one!
Meanwhile, pat the tilapia filets dry with a paper towel. Coat each in 1 tablespoon of the blackening seasoning, pressing it onto the fish so it sticks on every part of the surface.
Melt butter (4 tablespoons) in the skillet. Add the tilapia and cook for 2 minutes on each side, or until fish is fully cooked and flakes apart easily with a fork. If you need to cook it in two batches, use half the butter for each batch.
Meanwhile, mix the avocado, cucumber, parsley, lemon juice, and kosher salt to taste in a small bowl.
Serve blackened tilapia with the avocado cucumber salsa, with more lemon wedges (optional).",en,True,"[""American"", ""Seafood"", ""Salad""]",False,False,
Greek Spaghetti (Makaronia Me Kima),"['16 oz. spaghetti', '8 tablespoons butter (divided (1 stick))', '1 large onion (diced)', '1 lb. lean ground beef', '1/2 cup Romano cheese (grated (or parmesan), plus more for serving)', '1 tablespoon cinnamon', 'kosher salt (to taste)', 'black pepper (to taste)']","[{""ingredient"": ""spaghetti"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""ground beef"", ""heat_processed"": true}, {""ingredient"": ""Romano cheese"", ""heat_processed"": false}, {""ingredient"": ""butter"", ""heat_processed"": true}]","Cook spaghetti according to directions in salted water.
Meanwhile, saute the onion in 1 tablespoon of butter in a large skillet over medium high heat until softened and beginning to brown (about 3 minutes).
Add the ground beef (1 lb.); continue cooking until browned and fully cooked.
Season with beef and onions with the cinnamon (1 tablespoon) and salt and pepper to taste. Stir to coat.
In a large bowl, layer 1/3 of the cooked spaghetti, 1/3 of the ground beef mixture, and 1/3 of the grated Romano cheese. Repeat layers two more times.
Brown the remaining 7 tablespoons of butter in the same skillet, or a small pot, by melting the butter over medium high heat and stirring or whisking continuously until the butter foams and turns a light brown color underneath the foam. Remove from heat immediately when this happens.
Drizzle the browned butter over the spaghetti.
Serve with extra cheese.",en,True,"[""Italian"", ""American"", ""Fusion""]",False,False,
Olive Oil Scrambled Eggs with Feta and Tomatoes,"['1 tablespoon extra-virgin olive oil', '2 tablespoons diced onion', '1/2 cup cherry tomatoes (halved)', '2 eggs (beaten)', 'kosher salt (to taste)', 'black pepper (to taste)', '2 oz. feta cheese (crumbled (about 1/4 cup))', '1 tablespoon chopped fresh parsley (or dill, basil, or chives)', 'more extra olive oil, feta, and parsley, for serving (optional)']","[{""ingredient"": ""extra-virgin olive oil"", ""heat_processed"": true}, {""ingredient"": ""diced onion"", ""heat_processed"": true}, {""ingredient"": ""cherry tomatoes"", ""heat_processed"": true}, {""ingredient"": ""eggs"", ""heat_processed"": true}, {""ingredient"": ""feta cheese"", ""heat_processed"": true}, {""ingredient"": ""parsley"", ""heat_processed"": false}]","Season the two beaten eggs with a little bit of salt and pepper. Set aside.
Sauté diced onion in a nonstick skillet in the 2 tablespoons olive oil over medium heat until softened (try not to brown them), about 1 minute.
Add the halved cherry tomatoes (1/2 cup) to the skillet and continue sautéing until softened, about 2 minutes.
Add the beaten eggs to the skillet. Use a wooden spoon or spatula to push the eggs into the center of the skillet from the outside, working your way around as they cook.
When the eggs are almost cooked (after about 1 minute), add the feta cheese (2 oz.) and chopped fresh parsley or other herbs (1 tablespoon). Stir and finish cooking until the eggs are only just underdone, about 30 seconds more (they will finish cooking completely on the plate from the residual heat).
Transfer eggs to a plate and sprinkle with extra feta cheese and parsley, drizzle with olive oil, and season with more salt and pepper, if desired. Eat immediately.",en,True,"[""Mediterranean"", ""Greek"", ""Fusion""]",False,True,
Dutch Oven No Knead Crusty Bread,"['1 1/2 cups warm water ((about 100 degrees F))', '1 packet yeast ((active dry, instant, or quick rise- 2.25 teaspoons))', '1 ½ teaspoons fine grain salt', '3 1/4 cups all-purpose flour']","[{""ingredient"": ""warm water"", ""heat_processed"": true}, {""ingredient"": ""yeast"", ""heat_processed"": true}, {""ingredient"": ""salt"", ""heat_processed"": true}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": true}]","Mix the water, yeast, and salt.
In a large bowl (or container), mix together the 1 1/2 cups warm water, 1 packet yeast (or 2.25 teaspoons), and 1 ½ teaspoons fine grain salt, until yeast and salt are fully or almost dissolved (I like using a whisk for this).
Add the flour.
Add the 3 1/4 cups all-purpose flour to the bowl all at once and stir together until a sticky dough forms. Don't worry about mixing it too much, just make sure everything is uniformly wet. It WILL be messy and sticky. You can scrape what's left on the spoon with a silicone spatula. (photo below provided for what the texture should look like - if it seems too wet, add 1-2 tablespoons more flour at a time until it is more like the photo. If it seems too dry, do the same thing with more water).
Allow to rise in a warm place.
Cover the bowl with a kitchen towel (or place the container to the lid on ajar). Leave it for 2-3 hours to rise in a somewhat warm place until it's doubled in volume, like photo in previous step (If it's cold out, I like to preheat my oven for a few minutes, then turn it off, then place the bowl in the oven, trapping the heat inside. If your house is warm just leave it out, or if it's warm outside you can place it there).
Bake or refrigerate.
After the two-three hour rise time when the dough has about doubled, you have two options: bake, or store in the fridge. See notes for how to store.
Preheat the Dutch oven.
30 minutes to an hour before you are ready to bake, preheat your oven to 450 degrees F. Place your Dutch oven in the oven, with the lid ON, while the oven is preheating. Once the oven reaches 450, keep it preheating for another 20 minutes, so the Dutch oven gets good and hot.
Flour parchment paper and add dough.
Scrape the dough into the edge of a piece of parchment paper dusted with flour. Make it into as much of a ""loaf"" shape as you can by folding the edges up on top of it (a silicone spatula works well for this).
Shape the loaf.
Then, use the edges of the parchment paper to flip the loaf over so the floured side is on top and the loaf is in the center of the parchment paper. Don't worry about it looking beautiful or smooth on top. My Dutch oven is an oval, so I made an oval shape. You can do a circle if yours is round.
Score the loaf.
Optional: use a very sharp knife or clean razor blade to cut a few slits across the top of the loaf about 1/2"" deep, across the entire top. I did this in a cross shape for mine.
Place loaf in hot Dutch oven carefully.
Take out the preheated Dutch oven and take off the lid, carefully! Grab the parchment from the sides and place the loaf in your Dutch oven.
Bake.
Place the cover back on the Dutch oven and place in the preheated oven on the center rack. Bake for 35 minutes at 450 degrees F (40 minutes if dough was cold from the fridge). Remove the lid and bake for another 5-10 minutes, until a golden brown color forms- longer if necessary. Remove the loaf from the dutch oven (grabbing the sides of the parchment paper works well here) and place it on a wire rack or cutting board to cool for at least 10 minutes (preferably 30 minutes - an hour, if you have time) before slicing.",en,True,"[""Italian"", ""French"", ""American""]",True,True,
Instant Pot Split Pea Soup with Ham,"['3 tablespoons butter', '1 onion (diced)', '2 ribs celery (diced)', '2 carrots (diced)', '1 ham bone (a smoked ham hock or 6 oz. diced deli ham can also be used)', '1 lb. dry split peas (sorted through and rinsed)', '6 cups low sodium chicken stock/broth (or veggie stock, water, or a mixture)', '2 bay leaves', 'kosher salt and black pepper ((see notes))', 'chopped fresh parsley (for garnish, optional)']","[{""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""celery"", ""heat_processed"": true}, {""ingredient"": ""carrots"", ""heat_processed"": true}, {""ingredient"": ""ham bone"", ""heat_processed"": true}, {""ingredient"": ""split peas"", ""heat_processed"": true}, {""ingredient"": ""chicken stock"", ""heat_processed"": true}, {""ingredient"": ""bay leaves"", ""heat_processed"": true}, {""ingredient"": ""ham meat"", ""heat_processed"": true}]","Turn pressure cooker to the ""sauté"" setting. Melt butter (3 tablespoons) and sauté onion, celery, and carrots for about 5 minutes, until softened.
Add the split peas, chicken stock (6 cups), ham bone (or hock or 6 oz. diced cooked ham), and the 2 bay leaves. Turn off the ""sauté"" function.
Cover pressure cooker and set to manual, high pressure for 15 minutes.
Allow the pressure to naturally release for 10-15 minutes. Then, quick release the pressure valve.
If you used a ham bone or hock: remove the it from the soup and remove the ham meat that's still attached to it. Add the ham meat back into the soup.
Taste and season with salt and pepper if necessary (see notes). Serve immediately, or store in your refrigerator for up to 1 week or freezer in an airtight container for up to 6 months.",en,True,"[""French"", ""American"", ""Creole""]",False,False,
Six-Minute Seared Ahi Tuna Steaks,"['2 ahi tuna (yellowfin tuna) steaks ((about 4 oz. each, 1"" thick - see notes for thinner or thicker))', '2 tablespoons soy sauce', '1 tablespoon toasted sesame oil (see notes)', '1 tablespoon honey (see notes)', '1/2 teaspoon kosher salt', '1/4 teaspoon black pepper (to taste)', '1/4 teaspoon cayenne pepper ((optional))', '1 tablespoon oil (canola, olive, or other high-heat cooking oil of preference)', 'green onions, toasted sesame seeds, and lime wedges (for serving (optional))']","[{""ingredient"": ""2 ahi tuna (yellowfin tuna) steaks"", ""heat_processed"": true}, {""ingredient"": ""2 tablespoons soy sauce"", ""heat_processed"": false}, {""ingredient"": ""1 tablespoon toasted sesame oil"", ""heat_processed"": false}, {""ingredient"": ""1 tablespoon honey"", ""heat_processed"": false}, {""ingredient"": ""1/2 teaspoon kosher salt"", ""heat_processed"": false}, {""ingredient"": ""1/4 teaspoon black pepper"", ""heat_processed"": false}, {""ingredient"": ""1/4 teaspoon cayenne pepper"", ""heat_processed"": false}, {""ingredient"": ""1 tablespoon oil"", ""heat_processed"": true}, {""ingredient"": ""green onions"", ""heat_processed"": false}, {""ingredient"": ""toasted sesame seeds"", ""heat_processed"": false}, {""ingredient"": ""lime wedges"", ""heat_processed"": false}]","Pat the 2 ahi tuna (yellowfin tuna) steaks dry with a paper towel. Place on a plate or inside a plastic bag.
Mix the 2 tablespoons soy sauce, 1 tablespoon toasted sesame oil, 1 tablespoon honey, 1/2 teaspoon kosher salt (OMIT if marinating for more than a couple hours, see notes), 1/4 teaspoon black pepper, and 1/4 teaspoon cayenne pepper until honey is fully dissolved. Pour over the ahi tuna steaks and turn over to coat completely. Optional: allow to marinate for at least 10 minutes, or up to overnight in the refrigerator. Also optional: Reserve a spoonful or two of the marinade before coating the fish for drizzling on top after you've cooked it.
Heat a medium skillet (preferably non-stick or a well-seasoned cast iron skillet) on medium-high to high until very hot ( or medium to medium-high for nonstick). I recommend giving cast iron 3-5 minutes to get hot and nonstick about 1 minute, depending on how thick it is.
Add the 1 tablespoon oil to the hot pan. Sear the tuna for 1 - 1½ minutes on each side for medium rare ( 2 -2½ minutes for medium-well to well, 30 seconds for very rare. See notes - this will vary based on thickness of the tuna steaks). (Note: different burners get hotter depending on your stove. Use your best judgement whether you use medium, medium-high, or high heat, as the marinade may burn if too high heat is used)
Remove to a cutting board. Slice into 1/2 inch slices and serve garnished with green onions, toasted sesame seeds, and lime wedges, if desired.",en,True,"[""Japanese"", ""Asian"", ""Fusion""]",False,False,
Two Ingredient Crispy Oven Baked BBQ Chicken,"['8-10 chicken thighs and/or drumsticks (bone-in, skin on)', '2 cups of your favorite bbq sauce', '2 tablespoons extra-virgin olive oil (or canola oil)']","[{""ingredient"": ""chicken thighs and/or drumsticks"", ""heat_processed"": true}, {""ingredient"": ""bbq sauce"", ""heat_processed"": true}, {""ingredient"": ""extra-virgin olive oil"", ""heat_processed"": true}]","Preheat oven to 400 degrees F.
Coat the chicken on all sides with olive oil and season with salt and pepper.
Place the chicken skin side down on a rimmed baking sheet. Bake for 25 minutes.
Remove chicken from oven and turn the temperature of the oven up to 425 degrees.Tip: be sure to close the oven door every time you remove the chicken in this recipe, as you don't want the heat from the oven to escape!
Coat the top of the chicken with barbecue sauce using a basting brush. Use a spatula to flip the chicken over, being careful not to tear the skin. Baste the other side of the chicken, and place back in the oven for 7 minutes.
Remove from oven, baste top with barbecue sauce, and place back in oven for 7 more minutes.
Remove from the oven again and baste again, for a total of three times, and place back in oven for 7 more minutes. The chicken will have cooked for a total of 46 minutes. This should be enough time for it to cook fully, but you should always double check temperature with a meat thermometer to make sure it's at least 165 degrees F.Tip: You should double check the temperature of the chicken at the thickest part of the meat using a high quality meat thermometer - it is fully cooked at 165 degrees F but dark meat is best at 180-190 degrees F, see notes for more on this). Give it more time in the oven to cook if it's not up to temperature. See notes for more troubleshooting.
If the chicken hasn't crisped and browned to your liking, move the oven rack up and broil the chicken for 3-5 minutes, until it's more crispy.",en,True,"[""American"", ""Barbecue"", ""Southern""]",False,False,
Easy Chicken and Dumplings from Scratch,"['4 tablespoons butter (divided)', '2 carrots (diced small)', '2 stalks celery plus their leaves (diced)', '1 onion (diced)', '1 1/4 cup all-purpose flour (divided)', '4 cups low sodium chicken stock/broth', '1 cup whole milk (divided)', '1 teaspoon kosher salt', '1 teaspoon baking powder ((see notes))', '1 teaspoon chopped fresh thyme leaves (or 1/2 teaspoon dried, plus more for garnish)', '2 cups cooked diced or shredded chicken', 'extra salt and pepper']","[{""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""carrots"", ""heat_processed"": true}, {""ingredient"": ""celery"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""low sodium chicken stock/broth"", ""heat_processed"": true}, {""ingredient"": ""whole milk"", ""heat_processed"": true}, {""ingredient"": ""baking powder"", ""heat_processed"": true}, {""ingredient"": ""fresh thyme leaves"", ""heat_processed"": true}, {""ingredient"": ""cooking diced or shredded chicken"", ""heat_processed"": true}]","Sauté veggies in butter.
Sauté the carrots, celery, and onions in 2 tablespoons of the butter in a large pot over medium high heat until softened a bit and beginning to brown (about 3 minutes).
Add flour.
Add 1/4 cup flour, stir to coat.
Add broth.
Add chicken broth (4 cups) and bring to a boil.
Add milk and chicken and season.
Turn the heat down to simmer and add 1/2 cup milk and the chicken. Season with salt and pepper.
Mix dumpling dough.
Meanwhile, to make the dumplings, mix together the remaining 1 cup of flour, 1 teaspoon salt, 1 teaspoon baking powder, and 1 teaspoon fresh thyme leaves. Stir in the remaining 2 tablespoons of butter, melted, until flour mixture is crumbly looking. Add the remaining 1/2 cup of milk and stir until JUST combined. Do NOT over mix, or your dumplings may be dense.
Drop dumplings in.
Add spoonfuls of the dumpling mixture to the simmering pot- I recommend using a small cookie scoop for this (a tablespoon can also be used).
Cover and simmer until dumplings are cooked.
Cover and simmer on low for 15 minutes, or until dumplings are fluffy, cooked, and float to the top. No peeking!
Serve garnished with extra fresh thyme and fresh ground pepper, if desired.",en,True,"[""American"", ""French"", ""Italian""]",False,False,
Dutch Oven Whole Roast Chicken,"['1 whole chicken (about 4-5 lbs.)', '2 lemons', '5 cloves garlic (3 minced, 2 cut in half)', '4 sprigs fresh rosemary (3 finely chopped, 1 left whole)', '2 large onions (halved and thickly sliced, end scraps reserved)', '4 tablespoons butter ((1/2 stick))', 'kosher salt (see notes)', 'black pepper (see notes)', '1.5 lbs. potatoes (cut into 1"" pieces, optional)']","[{""ingredient"": ""whole chicken"", ""heat_processed"": true}, {""ingredient"": ""lemons"", ""heat_processed"": false}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""rosemary"", ""heat_processed"": true}, {""ingredient"": ""onions"", ""heat_processed"": true}, {""ingredient"": ""potatoes"", ""heat_processed"": true}, {""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""kosher salt"", ""heat_processed"": false}, {""ingredient"": ""black pepper"", ""heat_processed"": false}]","Preheat oven to 475 degrees F.
Melt butter (4 tablespoons) in small bowl (I used my Pyrex measuring cup); add minced garlic (3 cloves), chopped rosemary (from 3 sprigs, about 2 tablespoons), the zest of the two lemons, and plenty of kosher salt and black pepper to taste. Set aside.
Place the onions in bottom of enameled cast iron dutch oven. Reserve the end scraps. If using potatoes, add them on top of the onions.
Prepare chicken by removing giblets from cavity and patting dry with paper towels.
Liberally season the cavity with salt and pepper. LIBERALLY.
Cut the zested lemons in half; reserve juice and save rinds.
The butter mixture will have hardened slightly by now. Using your hands, slather the mixture liberally over every part of the chicken and under the breast skin (being careful not to tear the skin).
Stuff the cavity of the chicken with the lemon rinds, onion scraps, remaining 2 garlic cloves, and rosemary sprig/stems. Place in dutch oven on top of sliced onions and potatoes, if using.
Tie the legs of the chicken together tightly using kitchen twine.
Pour reserved lemon juice over the chicken.
Roast chicken UNCOVERED for 15 minutes at 475, then reduce heat to 350 and cook STILL UNCOVERED for approximately 20 minutes PER POUND, or until internal temperature reaches 165 degrees (about 1.5 hours for a 4.5 lb. chicken). The chicken should be uncovered the entire time it cooks, unless it seems like it's burning (see notes).
Allow the chicken to rest for at least 10 minutes before carving.",en,True,"[""French"", ""Mediterranean"", ""American""]",False,False,
Pan Fried Sea Bass with Lemon Garlic Herb Sauce,"['3 tablespoons butter (divided)', '1 tablespoon extra-virgin olive oil', '1.5 lbs. sea bass (such as barramundi)', '1/4 cup all-purpose flour', '1 teaspoon kosher salt (plus more if needed)', '1/2 teaspoon black pepper (plus more if needed)', '2 cloves garlic (minced)', '1/4 cup dry white wine (such as savignon blanc)', '1/2 cup chicken stock/broth (or water, in a pinch)', 'juice of one lemon (about 2 tablespoons)', '1 tablespoon fresh oregano (roughly chopped)', '1 tablespoon fresh thyme (roughly chopped)', '1 tablespoon fresh parsley (roughly chopped)', 'lemon wedges for serving (optional)']","[{""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""olive oil"", ""heat_processed"": true}, {""ingredient"": ""sea bass"", ""heat_processed"": true}, {""ingredient"": ""flour"", ""heat_processed"": true}, {""ingredient"": ""salt"", ""heat_processed"": true}, {""ingredient"": ""black pepper"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""white wine"", ""heat_processed"": true}, {""ingredient"": ""chicken stock/broth"", ""heat_processed"": true}, {""ingredient"": ""lemon"", ""heat_processed"": true}, {""ingredient"": ""oregano"", ""heat_processed"": true}, {""ingredient"": ""thyme"", ""heat_processed"": true}, {""ingredient"": ""parsley"", ""heat_processed"": true}, {""ingredient"": ""butter"", ""heat_processed"": true}]","Pat the fish dry with a paper towel.
In a shallow dish, mix together the flour (1/4 cup), salt (1 teaspoon), and black pepper (1/2 teaspoon).
Dredge each piece of fish in the flour mixture, coating the entire surface, and shake off any excess.
In a large skillet, preferably stainless steel or nonstick, melt 1 tablespoon of the butter over medium high heat and add the olive oil (1 tablespoon).
Cook the fish in the skillet for 3-4 minutes on each side, until golden brown and fully cooked. Try not to move the fish too much, especially if you are using a pan that isn't nonstick, otherwise the fish may be more likely to stick to the bottom and not get browned as nicely.
Remove fish from the skillet to a plate.
Turn down the heat to low. Add the white wine (1/4 cup) to the skillet to deglaze, stirring up any browned bits. Continue heating until almost all the wine has evaporated.
Add one more tablespoon of butter to the skillet. Once it's melted, add the minced garlic (2 cloves) and fresh herbs (1 tablespoon each of oregano, thyme, and parsley) to the skillet and sauté until fragrant, about 30 seconds.
Add the chicken broth (1/2 cup) and bring to a simmer. If sauce seems very thin, continue simmering until reduced and thicker to your liking.
Turn off heat and stir in remaining 1 tablespoon butter and lemon juice (about 2 tablespoons). Taste and adjust seasoning if necessary.
Serve sauce on top of fish.",en,True,"[""French"", ""Mediterranean"", ""Seafood""]",False,False,
New England Baked Haddock,"['1-1.5 lbs. haddock (patted dry (or cod))', '1 cup plain breadcrumbs (or seasoned, see note)', '6 tablespoons salted butter (melted (see notes))', 'kosher salt and black pepper', 'lemon wedges and fresh parsley (for serving (optional))']","[{""ingredient"": ""haddock (patted dry (or cod))"", ""heat_processed"": true}, {""ingredient"": ""plain breadcrumbs"", ""heat_processed"": true}, {""ingredient"": ""salted butter (melted)"", ""heat_processed"": true}, {""ingredient"": ""lemon wedges"", ""heat_processed"": false}, {""ingredient"": ""fresh parsley"", ""heat_processed"": false}]","Preheat oven to 350 degrees.
Put a spoonful of the melted butter in a baking sheet or dish and spread to coat the bottom.
Combine the bread crumbs (1 cup) with the rest of the 6 tablespoons of melted butter.
Salt and pepper both sides of the fish liberally (I used about 1 teaspoon kosher salt and 1/4 teaspoon pepper), and lay in the buttered baking dish.
Spread bread crumbs - all of them - evenly over the top of the fish. I use my hands to sprinkle it on (it won't really stick like traditional breading - it's more like a topping).
Bake for 15 minutes, or until fish is cooked thoroughly (and flakes easily).
Serve with a squeeze of lemon juice and a garnish of fresh parsley, if desired.",en,True,"[""Seafood"", ""European"", ""American""]",False,False,
