title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian,processing_error
Avocado and Sweet Corn Salad,"['2 cups sweet corn kernels', '1 avocado (pitted, peeled and cut into bite sized pieces)', '1 cup tomatoes (cut into bite sized pieces)', '1 cup black beans', '2 green onions (sliced)', '1 handful cilantro (chopped)', '4 slices bacon (chopped and cooked)', 'creamy salsa verde dressing', '1/2 cup salsa verde', '1/2 cup buttermilk', '1/2 cup mayonnaise', '1 clove garlic', '1 teaspoon sugar', '1 lime (juice)', '1/4 cup cilantro']","[{""ingredient"": ""2 cups sweet corn kernels"", ""heat_processed"": true}, {""ingredient"": ""1 avocado"", ""heat_processed"": false}, {""ingredient"": ""1 cup tomatoes"", ""heat_processed"": false}, {""ingredient"": ""1 cup black beans"", ""heat_processed"": false}, {""ingredient"": ""2 green onions"", ""heat_processed"": false}, {""ingredient"": ""1 handful cilantro"", ""heat_processed"": false}, {""ingredient"": ""4 slices bacon"", ""heat_processed"": true}, {""ingredient"": ""creamy salsa verde dressing"", ""heat_processed"": true}, {""ingredient"": ""1/2 cup salsa verde"", ""heat_processed"": true}, {""ingredient"": ""1/2 cup buttermilk"", ""heat_processed"": false}, {""ingredient"": ""1/2 cup mayonnaise"", ""heat_processed"": false}, {""ingredient"": ""1 clove garlic"", ""heat_processed"": false}, {""ingredient"": ""1 teaspoon sugar"", ""heat_processed"": false}, {""ingredient"": ""1 lime"", ""heat_processed"": false}, {""ingredient"": ""1/4 cup cilantorum"", ""heat_processed"": false}]","Assemble salad.
Puree everything in a blender or food processor.",en,False,"[""Mexican"", ""American"", ""Fusion""]",False,False,
Avocado BLT Pasta Salad,"['1/2 pound pasta (gluten-free for gluten-free)', '4 strips bacon', '4 cups baby spinach', '1 large avocado, diced', '1 cup tomato, diced', '1/2 cup creamy guacamole dressing']","[{""ingredient"": ""pasta"", ""heat_processed"": true}, {""ingredient"": ""bacon"", ""heat_processed"": true}, {""ingredient"": ""spinach"", ""heat_processed"": true}, {""ingredient"": ""avocado"", ""heat_processed"": false}, {""ingredient"": ""tomato"", ""heat_processed"": false}, {""ingredient"": ""guacamole dressing"", ""heat_processed"": false}]","Cook the pasta as directed on the package before draining and running cold water over it to cool it.
Meanwhile cook the bacon and set aside on paper towels to drain and cool before crumbling.
Mix everything, toss in the dressing and enjoy!",en,True,"[""Italian"", ""American"", ""Mexican""]",False,False,
Avocado BLT with Fried Egg and Chipotle Mayo,"['4 slices bread, lightly toasted', '2 handfuls lettuce', '2 ripe tomatoes, sliced', 'pepper to taste', '6 strips bacon, cooked until crispy', '2 eggs, fried', '1 avocado, sliced', '2 tablespoons chipotle mayo (1 chopped chipotle chili in adobo mixed into 1/4 cup mayonnaise)']","[{""ingredient"": ""bread"", ""heat_processed"": true}, {""ingredient"": ""lettuce"", ""heat_processed"": false}, {""ingredient"": ""tomatoes"", ""heat_processed"": false}, {""ingredient"": ""pepper"", ""heat_processed"": false}, {""ingredient"": ""bacon"", ""heat_processed"": true}, {""ingredient"": ""eggs"", ""heat_processed"": true}, {""ingredient"": ""avocado"", ""heat_processed"": false}, {""ingredient"": ""chipotle mayo"", ""heat_processed"": false}]",Assemble sandwiches and enjoy.,en,False,"[""American"", ""Southern"", ""Tex-Mex""]",False,False,
Avocado Breakfast Pizza with Fried Egg,"['1/2 cup avocado, mashed', '1/2 lime, juice', 'salt and pepper to taste', '1 pita, lightly toasted', '1 egg, fried', '1 strip bacon, cut into 1 inch sliced, fried and draind (optional)', '1 tablespoon queso fresco, crumbled (optional)']","[{""ingredient"": ""avocado, mashed"", ""heat_processed"": false}, {""ingredient"": ""lime, juice"", ""heat_processed"": false}, {""ingredient"": ""salt and pepper to taste"", ""heat_processed"": false}, {""ingredient"": ""pita, lightly toasted"", ""heat_processed"": true}, {""ingredient"": ""egg, fried"", ""heat_processed"": true}, {""ingredient"": ""bacon, cut into 1 inch sliced, fried and drained"", ""heat_processed"": true}, {""ingredient"": ""queso fresco, crumbled"", ""heat_processed"": false}]","Mix the avocado, lime juice, salt and pepper, spread it on the toasted pita and top with fried egg and other toppings.",en,True,"[""Mexican"", ""American"", ""Fusion""]",False,False,
Avocado Chicken Burgers,"['1 pound ground chicken', '1 large avocado, diced', '2 cloves garlic, chopped', '2 tablespoons cilantro, chopped', '1 chipotle chili in adobo sauce, chopped', '1/3 cup breadcrumbs (gluten-free for gluten-free)', 'salt to taste', '4 buns (gluten-free for gluten-free)', '8 slices bacon, cooked', '4 leaves lettuce', '1 large tomato, sliced', '4 tablespoons mayonnaise']","[{""ingredient"": ""ground chicken"", ""heat_processed"": true}, {""ingredient"": ""avocado"", ""heat_processed"": false}, {""ingredient"": ""garlic"", ""heat_processed"": false}, {""ingredient"": ""cilantro"", ""heat_processed"": false}, {""ingredient"": ""chipotle chili in adobo sauce"", ""heat_processed"": false}, {""ingredient"": ""breadcrumbs"", ""heat_processed"": true}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""bacon"", ""heat_processed"": true}, {""ingredient"": ""lettuce"", ""heat_processed"": false}, {""ingredient"": ""tomato"", ""heat_processed"": false}, {""ingredient"": ""mayonnaise"", ""heat_processed"": false}]","Mix the chicken, avocado, garlic,cilantro, chipotle chili in adobo sauce, breadcrumbs and salt, divide into 4 equal portions and form into patties approximately 1 inch thick.
Grill over medium-high heat until cooked through, about 3-5 minutes per side.
Assemble the burgers and enjoy!",en,True,"[""American"", ""Mexican"", ""Fusion""]",False,False,
Avocado Chicken Salad,"['2 cups cooked chicken, shredded or diced', '1 cup avocado mashed', '1/4 cup mayonnaise', '2 tablespoons lemon juice', 'salt to taste', '1/4 cup green onions, sliced', '2 tablespoons parsley, chopped', '1 batch avocado chicken salad (see above)', '4 buns (gluten-free for gluten-free)']","[{""ingredient"": ""2 cups cooked chicken, shredded or diced"", ""heat_processed"": true}, {""ingredient"": ""1 cup avocado mashed"", ""heat_processed"": false}, {""ingredient"": ""1/4 cup mayonnaise"", ""heat_processed"": false}, {""ingredient"": ""2 tablespoons lemon juice"", ""heat_processed"": false}, {""ingredient"": ""salt to taste"", ""heat_processed"": false}, {""ingredient"": ""1/4 cup green onions, sliced"", ""heat_processed"": false}, {""ingredient"": ""2 tablespoons parsley, chopped"", ""heat_processed"": false}, {""ingredient"": ""1 batch avocado chicken salad"", ""heat_processed"": false}, {""ingredient"": ""4 buns (gluten-free for gluten-free)"", ""heat_processed"": false}]","Mix everything and enjoy!
Assemble sandwiches and enjoy!",en,False,"[""American"", ""Mexican"", ""Island""]",False,False,
Avocado Chimichurri,"['1 cup parsley, coarsely chopped', '2 tablespoon s fresh oregano (or 1/2 teaspoon dried oregano)', '4 cloves garlic, coarsely chopped', '1/4 cup olive oil', '2 tablespoons red wine vinegar', '1 teaspoon red pepper flakes', 'salt and pepper to taste', '1 avocado, mashed']","[{""ingredient"": ""parsley, coarsely chopped"", ""heat_processed"": false}, {""ingredient"": ""fresh oregano (or 1/2 teaspoon dried oregano)"", ""heat_processed"": false}, {""ingredient"": ""garlic, coarsely chopped"", ""heat_processed"": false}, {""ingredient"": ""olive oil"", ""heat_processed"": false}, {""ingredient"": ""red wine vinegar"", ""heat_processed"": false}, {""ingredient"": ""red pepper flakes"", ""heat_processed"": false}, {""ingredient"": ""salt and pepper to taste"", ""heat_processed"": false}, {""ingredient"": ""avocado, mashed"", ""heat_processed"": false}]","Puree everything in a in a food processor.
Mix the chimichurri and mashed avocado and enjoY!",en,False,"[""Italian"", ""Mediterranean"", ""Latin American""]",True,True,
Avocado Cilantro Lime Rice,"['1 cup long grained rice', '2 cups water', '1 large avocado, stoned, peeled and mashed', '1/4 cup cilantro, chopped', '1 lime, juice and zest', 'salt to taste']","[{""ingredient"": ""long grained rice"", ""heat_processed"": true}, {""ingredient"": ""water"", ""heat_processed"": true}, {""ingredient"": ""avocado"", ""heat_processed"": true}, {""ingredient"": ""cilantror"", ""heat_processed"": true}, {""ingredient"": ""lime"", ""heat_processed"": true}]","Bring the rice and water to a boil, reduce the heat and simmer, covered, until the rice is cooked and the water has bee absorbed, about 20 minutes.
Mix the avocado, cilantro and lime juice and zest into the rice before seasoning with salt to taste.",en,True,"[""Mexican"", ""Island"", ""Fusion""]",False,False,
Avocado Hummus,"['2 (15 ounce) cans (~3 cups) chickpeas, drained and rinsed', '2 medium avocados, peeled and stone removed', '1/4 cup tahini', '1/4 cup lemon juice (~1 lemon)', '2 cloves garlic, minced', 'salt to taste', '1 small head cauliflower, cut into small florets', '1 (15 ounce) can chickpeas, drained and rinsed', '1 tablespoon olive oil', '1 teaspoon chili powder', '1 teaspoon ground cumin', '1/2 teaspoon paprika', 'salt and pepper to taste', '4 pitas', '1 cup avocado hummus', '1/4 cup greek yogurt', '2 tablespoons cilantro, chopped']","[{""ingredient"": ""chickpeas"", ""heat_processed"": true}, {""ingredient"": ""avocados"", ""heat_processed"": true}, {""ingredient"": ""cauliflower"", ""heat_processed"": true}, {""ingredient"": ""olive oil"", ""heat_processed"": true}, {""ingredient"": ""chili powder"", ""heat_processed"": false}, {""ingredient"": ""cumin"", ""heat_processed"": false}, {""ingredient"": ""paprika"", ""heat_processed"": false}, {""ingredient"": ""garlic"", ""heat_processed"": false}, {""ingredient"": ""lemon juice"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""pepper"", ""heat_processed"": false}, {""ingredient"": ""greek yogurt"", ""heat_processed"": false}, {""ingredient"": ""cilant0r"", ""heat_processed"": false}]","Puree everything in a food processor adding as much water as needed to get the desired consistency.
Toss the cauliflower and chickpeas in the oil, chili powder, cumin, paprika, salt and pepper, place on a baking sheet in a single layer and roast in a preheated 400F/200C oven until they start to caramelize, about 20-30 minutes, mixing half way through.
Spread the avocado hummus on the pitas, top with the roasted cauliflower, chickpeas, cilantro and yogurt and enjoy!",en,True,"[""Mediterranean"", ""Middle Eastern"", ""American""]",False,False,
Avocado Salsa,"['2 large avocados, diced', '2 tablespoons lime juice (~1 lime)', '1 jalapeno pepper, finely diced', '1 romano/plum tomato, seeded and finely diced', '1/4 cup red onion, finely diced', '2 tablespoons cilantro, chopped', 'salt to taste']","[{""ingredient"": ""jalapeno pepper"", ""heat_processed"": true}, {""ingredient"": ""romano/plum tomato"", ""heat_processed"": true}, {""ingredient"": ""red onion"", ""heat_processed"": true}]","Mix everything, season with salt to taste and enjoy!",en,False,"[""Mexican"", ""Island"", ""Fusion""]",True,True,
Avocado Salsa Verde,"['1 pound tomatillos, husks removed', '1 jalapeno pepper', '1 small onion, quartered', '2 cloves garlic', '1 lime, juice and zest', '1/4 cup cilantro', 'salt to taste', '1 pound avocado, mashed']","[{""ingredient"": ""tomatillos"", ""heat_processed"": true}, {""ingredient"": ""jalapeno pepper"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""lime"", ""heat_processed"": true}, {""ingredient"": ""cilantro"", ""heat_processed"": true}, {""ingredient"": ""avocado"", ""heat_processed"": false}]","Roast the tomatillos, jalapenos, onion chunks either over open flame, or in a heavy bottom pan over high heat or under the broiler, until slightly blackened or charred on all sides.
Puree the tomatillos, jalapenos, onion, garlic, lime juice, cilantro in a food processor and season with salt to taste.
Mix the mashed avocado into the salsa verde and enjoy!",en,True,"[""Mexican"", ""Fusion"", ""Island""]",True,True,
Avocado Spinach and Artichoke Dip,"['2 large avocado, mashed', '5 ounces fresh baby spinach, coarsely chopped', '1 (14 ounce) can artichoke hearts, drained and coarsely chopped', '1 clove garlic, grated', '1 lemon, juice and zest', 'salt to taste']","[{""ingredient"": ""2 large avocado, mashed"", ""heat_processed"": false}, {""ingredient"": ""5 ounces fresh baby spinach, coarsely chopped"", ""heat_processed"": false}, {""ingredient"": ""1 (14 ounce) can artichoke hearts, drained and coarsely chopped"", ""heat_processed"": false}, {""ingredient"": ""1 clove garlic, grated"", ""heat_processed"": true}, {""ingredient"": ""1 lemon, juice and zest"", ""heat_processed"": true}]",Mix everything and enjoy!,en,False,"[""Mediterranean"", ""American"", ""Island""]",False,False,
Avocado Toast with Fried Egg,"['1 avocado', '1 tablespoon lemon juice (or lime juice)', 'pinch salt', '4 eggs', '4 slices toast (gluten-free for gluten-free)', 'salt and pepper to taste']","[{""ingredient"": ""avocado"", ""heat_processed"": false}, {""ingredient"": ""lemon juice"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""eggs"", ""heat_processed"": true}, {""ingredient"": ""toast"", ""heat_processed"": true}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""pepper"", ""heat_processed"": false}]","Mash the avocado, lemon juice and salt.
Fry the eggs in a pan over medium heat.
Spread the mashed avocado mixture on the toast, top with the fried eggs, season with salt and pepper and enjoy!",en,True,"[""American"", ""Western"", ""Fusion""]",False,True,
Avocado Tzatziki Sauce,"['1 large ripe avocado, mashed', '1/2 cup plain Greek yogurt', '1/2 cup cucumber, peeled, seeded, grated, and squeezed to drain', '1 clove garlic, grated', '1 tablespoon fresh dill, chopped', '2 tablespoons lemon juice (~1/2 lemon)', 'salt and pepper to taste']","[{""ingredient"": ""1 large ripe avocado, mashed"", ""heat_processed"": false}, {""ingredient"": ""1/2 cup plain Greek yogurt"", ""heat_processed"": false}, {""ingredient"": ""1/2 cup cucumber, peeled, seeded, grated, and squeezed to drain"", ""heat_processed"": false}, {""ingredient"": ""1 clove garlic, grated"", ""heat_processed"": true}, {""ingredient"": ""1 tablespoon fresh dill, chopped"", ""heat_processed"": false}, {""ingredient"": ""2 tablespoons lemon juice (~1/2 lemon)"", ""heat_processed"": false}, {""ingredient"": ""salt and pepper to taste"", ""heat_processed"": false}]",Mix everything and enjoy!,en,False,"[""Mediterranean"", ""Greek"", ""Middle Eastern""]",False,False,
Aztec Quinoa Salad,"['1 cup quinoa', '2 cups water', '1 cup black beans (rinsed)', '1 cup corn kernels', '1 tomato (chopped)', '2 tablespoons red onion (chopped)', '1 jalapeno (chopped)', '1 teaspoon cumin', '1 teaspoon chili powder', '1 lime (juice)', '1 green onion (chopped)', '1 handful cilantro (chopped)', 'salt and pepper to taste']","[{""ingredient"": ""quinoa"", ""heat_processed"": true}, {""ingredient"": ""black beans"", ""heat_processed"": true}, {""ingredient"": ""corn kernels"", ""heat_processed"": true}, {""ingredient"": ""tomato"", ""heat_processed"": true}, {""ingredient"": ""red onion"", ""heat_processed"": true}, {""ingredient"": ""jalapeno"", ""heat_processed"": true}, {""ingredient"": ""cilantro"", ""heat_processed"": false}]","Rise the quinoa well in warm water.
Bring the water and quuinoa to a boil in a pan.
Reduce heat, cover and simmer until it is tender, about 15 minutes.
Pour the quinoa into a large bowl.
Add everything else and mix.",en,True,"[""Mexican"", ""Latin American"", ""American""]",True,True,
Aztec Soup,"['1 tablespoon oil', '1 onion (chopped)', '2 cloves garlic (chopped)', '4 jalapeno peppers (chopped)', '1 tablespoon chili powder', '1 tablespoon ground cumin', '1 butternut squash (cut into bite sized cubes)', '8 cups of vegetable stock', '1 28 ounce can diced tomatoes', '1 19 ounce can black beans', '1 cup salsa verde', '1 cup quinoa', '1 teaspoon dried oregano', '1 bay leaf', 'salt and pepper to taste', '1 cup corn kernels', '1/2 cup chopped cilantro']","[{""ingredient"": ""oil"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""jalapeno peppers"", ""heat_processed"": true}, {""ingredient"": ""chili powder"", ""heat_processed"": true}, {""ingredient"": ""ground cumin"", ""heat_processed"": true}, {""ingredient"": ""butternut squash"", ""heat_processed"": true}, {""ingredient"": ""vegetable stock"", ""heat_processed"": true}, {""ingredient"": ""diced tomatoes"", ""heat_processed"": true}, {""ingredient"": ""black beans"", ""heat_processed"": true}, {""ingredient"": ""salsa verde"", ""heat_processed"": true}, {""ingredient"": ""quinoa"", ""heat_processed"": true}, {""ingredient"": ""dried oregano"", ""heat_processed"": true}, {""ingredient"": ""bay leaf"", ""heat_processed"": true}, {""ingredient"": ""corn kernels"", ""heat_processed"": true}, {""ingredient"": ""cilantro"", ""heat_processed"": true}]","Heat the oil in a pan.
Add the onions and saute until tender, about 3-5 minutes.
Add the garlic and the jalapeno peppers and saute until fragrant, about 1 minute.
Add the chili and cumin and saute for a minute.
Add the squash, stock, tomatoes, salsa verde, quinoa, oregano, bay leaf, salt and pepper.
Simmer until the squash is tender, about 20-30 minutes.
Turn off the heat and stir in the corn and cilantro.",en,True,"[""Mexican"", ""Spanish"", ""Indigenous""]",False,False,
Azuki (Red Bean) Ice Cream,"['1 cup heavy cream', '1 cup milk', '1/2 cups sugar', '2 egg yolk', '1/2 cup tsubuan (whole red beans simmered in water and sugar)', '1/2 cup tsubushian (whole red beans simmered in water and sugar and then mashed)']","[{""ingredient"": ""heavy cream"", ""heat_processed"": true}, {""ingredient"": ""milk"", ""heat_processed"": true}, {""ingredient"": ""sugar"", ""heat_processed"": true}, {""ingredient"": ""egg yolk"", ""heat_processed"": true}, {""ingredient"": ""tsubuan"", ""heat_processed"": true}, {""ingredient"": ""tsubushian"", ""heat_processed"": true}]","Heat the cream, milk, sugar in a sauce pan until it almost boils, about 5 minutes.
Reduce the heat to low.
Add one table spoon of the cream mixture to the egg to temper it.
Add the egg to the sauce pan.
Cook at low heat until it is slightly thickened and coats the back of a spoon.
Add the tsubuan and tsubushian to the mixture.
Chill the mixture in the fridge.
Freeze according to the instructions for your ice cream machine.",en,True,"[""French"", ""American"", ""Japanese""]",False,True,
Baba Ghanoush,"['2 medium eggplants (~2-3 pounds)', '1/4 cup tahini', '1/4 cup lemon juice (~1 lemon)', '2 cloves garlic, minced', '1/4 teaspoon cumin, ground (optional)', 'salt to taste', '1 tablespoon olive oil (optional)', '1 tablespoon parsley, chopped (optional)', '1/8 teaspoon smoked paprika (optional)']","[{""ingredient"": ""eggplants"", ""heat_processed"": true}, {""ingredient"": ""tahini"", ""heat_processed"": false}, {""ingredient"": ""lemon juice"", ""heat_processed"": false}, {""ingredient"": ""garlic"", ""heat_processed"": false}, {""ingredient"": ""cumin"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""olive oil"", ""heat_processed"": false}, {""ingredient"": ""parsley"", ""heat_processed"": false}, {""ingredient"": ""smoked paprika"", ""heat_processed"": false}]","Prick the eggplants a few times with a fork, place on a baking sheet and bake in a preheated 400F/200C oven until really tender, about 30-40 minutes.
Cut the eggplants open, scoop out the flesh and puree in a food processor along with the tahini, lemon juice, garlic, cumin and salt.
Serve garnished with olive oil, chopped parsley and paprika.",en,True,"[""Mediterranean"", ""Middle Eastern"", ""Modern American""]",False,True,
Baba Ghanoush Burrito Bowl,"['1 pound ground lamb', '2 cloves garlic, chopped', '1 teaspoon ground cumin', '1 teaspoon ground coriander', '1/4 teaspoon ground cinnamon', 'salt and pepper to taste', '1/4 cup parsley, chopped', '2 tablespoons mint, chopped', '1 batch baba ghanoush (~4 cups)', '2 cups tomato, diced', '1/4 cup Greek yogurt', '1/4 cup feta']","[{""ingredient"": ""ground lamb"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""ground cumin"", ""heat_processed"": true}, {""ingredient"": ""ground coriander"", ""heat_processed"": true}, {""ingredient"": ""ground cinnamon"", ""heat_processed"": true}, {""ingredient"": ""parsley"", ""heat_processed"": false}, {""ingredient"": ""mint"", ""heat_processed"": false}, {""ingredient"": ""baba ghanoush"", ""heat_processed"": true}, {""ingredient"": ""tomato"", ""heat_processed"": false}, {""ingredient"": ""Greek yogurt"", ""heat_processed"": false}, {""ingredient"": ""feta"", ""heat_processed"": false}]","Mix the lamb, garlic, cumin, coriander and cinnamon, cook over medium-high heat until cooked and slightly caramelized, season with salt and pepper, remove from heat and mix in the parsley and mint.
Assemble the bowls and dig in with pitas or a spoon.",en,True,"[""Middle Eastern"", ""Mediterranean"", ""Fusion""]",False,False,
Baba Ghanoush Topped with Lamb and Yogurt,"['1 batch baba ghanoush (see below)', '1/2 pound seasoned pulled lamb or seasoned ground lamb', '1/2 cup yogurt', '1/4 cup feta (crumbled, optional)', '1 pinch smoked paprika (optional)', '1 handful parsley (chopped)', '4 pitas (optional)', '2 pounds eggplant (about 1 large or 2 medium)', '2 cloves garlic', '1/4 cup tahini', '1/2 lemon (juice)', 'olive oil to taste', '1 pinch cumin (toasted and ground, optional)', '1 handful parsley (chopped)', 'salt and pepper to taste']","[{""ingredient"": ""baba ghanoush"", ""heat_processed"": true}, {""ingredient"": ""pulled lamb or ground lamb"", ""heat_processed"": true}, {""ingredient"": ""eggplant"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""tahini"", ""heat_processed"": true}, {""ingredient"": ""lemon"", ""heat_processed"": false}, {""ingredient"": ""yogurt"", ""heat_processed"": false}, {""ingredient"": ""feta"", ""heat_processed"": false}, {""ingredient"": ""smoked paprika"", ""heat_processed"": false}, {""ingredient"": ""parsley"", ""heat_processed"": false}, {""ingredient"": ""olive oil"", ""heat_processed"": false}, {""ingredient"": ""cumin"", ""heat_processed"": false}, {""ingredient"": ""pistachios"", ""heat_processed"": false}, {""ingredient"": ""kalamata olives"", ""heat_processed"": false}]","Assemble and enjoy with pitas.
Pierce the eggplant with a fork a few times and grill or broil it until it is charred on all sides.
When the eggplant is cool enough to work with, cut it open and scoop out the flesh.
Blend the eggplant, garlic, tahini and lemon juice in a food processor.
Add olive oil to bring it to the desired consistency.
Mix in the cumin and parsley and season to taste.
Serve with pitas and garnish with toasted sesame seeds, chopped pistachios, chopped kalamata olives, etc. as desired.",en,True,"[""Middle Eastern"", ""Mediterranean"", ""Greek""]",False,False,
Baby Artichoke Heart Quinoa Risotto with Shrimp and Meyer Lemon Pesto,"['1 tablespoon oil', '1/2 pound shrimp (shelled and deviened)', '1/2 cup white wine', '1 batch quinoa risotto (see below)', '1 batch meyer lemon pesto (see below)', '8 baby artichoke hearts (stems trimmed)', '1 tablespoon olive oil', '1 onion (diced)', '2 cloves garlic (chopped)', '1 cup quinoa', '1/2 cup white wine', '3 cups chicken broth (or vegetable)', '1/2 cup parmigiano reggiano (grated)', '1 tablespoon butter', 'salt and pepper to taste', '1 meyer lemon (cut into pieces and seeded)', '1/2 cup basil (packed)', '1 clove garlic', '2 tablespoons pine nuts (toasted)', '1/4 cup parmigiano reggiano (grated)', '3 tablespoons olive oil', 'salt and pepper to taste']","[{""ingredient"": ""oil"", ""heat_processed"": true}, {""ingredient"": ""shrimp"", ""heat_processed"": true}, {""ingredient"": ""white wine"", ""heat_processed"": true}, {""ingredient"": ""quinoa"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""artichoke hearts"", ""heat_processed"": true}, {""ingredient"": ""parmigiano reggiano"", ""heat_processed"": true}, {""ingredient"": ""butter"", ""heat_processed"": true}]","Heat the oil in a pan.
Add the shrimp and saute until cooked, about 2-3 minutes per side and set aside.
Add the white wine, deglaze the pan and mix the wine into the risotto.
Serve the risotto with shrimp and meyer lemon pesto.
Peel the leaves from the artichokes until you get to the paler tender inner leaves. Cut the top third off and discard and cut the artichoke in half. (Tip coat the artichoke hearts in lemon juice to prevent discolouration.)
Heat the oil in a pan.
Add the artichoke hearts and saute until tender, about 6-8 minutes.
Add the onion and saute until tender, about 5-7 minutes.
Add the garlic and saute until fragrant, about 1 minute.
Add the quinoa and stir to coat with the oil.
Add the wine, deglaze the pan and stir while simmering until it is gone.
Add 1/2 cup of the stock at a time and stir while simmering until it is gone. Continue until the quinoa is tender.
Add the parmigiano reggiano and butter and stir to help it melt in.
Place everything into a food processor and blend.",en,True,"[""Italian"", ""Mediterranean"", ""American""]",False,False,
Baby Bok Choy in Oyster Sauce with Fried Shallots,"['* green vegetables like baby bok choy or broccolini', '2 tablespoons oyster sauce', '2 teaspoons soy sauce', '1 teaspoon sesame oil', '* fried shallots']","[{""ingredient"": ""green vegetables like baby bok choy or broccolini"", ""heat_processed"": true}, {""ingredient"": ""oyster sauce"", ""heat_processed"": true}, {""ingredient"": ""soy sauce"", ""heat_processed"": true}, {""ingredient"": ""sesame oil"", ""heat_processed"": true}, {""ingredient"": ""fried shallots"", ""heat_processed"": true}]","Steam the green vegetables until just tender.
Heat the oyster sauce, soy sauce and sesame oil in a small sauce pan.
Plate the greens, pour the oyster sauce over them and garnish with fried shallots.",en,True,"[""Chinese"", ""Asian"", ""Fusion""]",False,False,
Baby Bok Choy with Shiitake Mushrooms,"['1 tablespoon oil', '4 ounces shiitake mushrooms (stemmed and sliced)', '2 cloves garlic (chopped)', '2 teaspoon ginger, grated/minced', '1/4 cup vegetable broth (or chicken broth)', '1 tablespoon light soy sauce', '1 teaspoon chili sauce (optional, to taste)', '3 large baby bok choy (the thick end of the stem removed, rinsed and steamed)', '2 green onions (sliced)', '1 teaspoon sesame oil']","[{""ingredient"": ""oil"", ""heat_processed"": true}, {""ingredient"": ""shiitake mushrooms"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""ginger"", ""heat_processed"": true}, {""ingredient"": ""vegetable broth"", ""heat_processed"": true}, {""ingredient"": ""light soy sauce"", ""heat_processed"": true}, {""ingredient"": ""chili sauce"", ""heat_processed"": true}, {""ingredient"": ""sesame oil"", ""heat_processed"": true}]","Heat the oil in a pan.
Add the mushrooms and saute for about 7 minutes.
Add the garlic and ginger and saute until fragrant, about a minute.
Add the broth and deglaze the pan.
Add the soy sauce and chili sauce and simmer to reduce the sauce to the thickness that you desire.
Add the sesame oil and remove from heat.
Pour the mushroom sauce over the bok choy and garnish with the green onions.",en,True,"[""Chinese"", ""Japanese"", ""Fusion""]",False,False,
Bacon and Avocado Monte Cristo Sandwich with Jalapeno Jelly,"['4 strips bacon (omit for vegetarian)', '4 slices bread', '1 cup cheddar cheese, shredded', '1 avocado, sliced', '2 tablespoons jalapeno jelly', '1/4 cup milk', '2 eggs']","[{""ingredient"": ""bacon"", ""heat_processed"": true}, {""ingredient"": ""bread"", ""heat_processed"": true}, {""ingredient"": ""cheddar cheese"", ""heat_processed"": false}, {""ingredient"": ""avocado"", ""heat_processed"": false}, {""ingredient"": ""jalapeno jelly"", ""heat_processed"": false}, {""ingredient"": ""milk"", ""heat_processed"": false}, {""ingredient"": ""eggs"", ""heat_processed"": false}]","Cook the bacon until crispy and set aside on paper towels to drain.
Assemble the sandwiches by sprinkling half of the cheese over half of the slices of bread followed by the bacon, avocado and jalapeno jelly, the remaining cheese and slices of bread.
Dip the sandwiches in the mixture of the milk to coat the bread on both sides before transferring to a pan pre-heated over medium heat to cook until golden brown, about 2-4 minutes per side.
Enjoy as is or topped with more jalapeno jelly, powdered sugar, etc.",en,True,"[""American"", ""Fusion"", ""Island""]",False,False,
