title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian,processing_error
Marbled Chocolate Chip Cookies,"['2 sticks (227 grams) unsalted butter, (at cool room temperature (67°F))', '1/2 cup (100 grams) granulated sugar', '1 1/4 cups (247 grams) lightly packed light brown sugar', '2 teaspoons vanilla', '2 large eggs, (at room temperature)', '1 1/2 cups (190 grams) all-purpose flour', '1/2 teaspoon baking soda', '1/2 teaspoon fine sea salt', '3/4 cup (128 grams) semisweet chocolate wafers or feves*', '1 1/4 cups plus 2 tablespoons (175 grams) all-purpose flour', '¼ cup (21 grams) unsweetened natural cocoa powder', '1/2 teaspoon baking soda', '1/2 teaspoon fine sea salt', '¼ teaspoon instant espresso powder, (optional)', '3/4 cup (128 grams) semisweet chocolate wafers or feves*', 'Flaky sea salt, (for finishing, if desired)']","[{""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""vanilla"", ""heat_processed"": false}, {""ingredient"": ""eggs"", ""heat_processed"": false}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""baking soda"", ""heat_processed"": true}, {""ingredient"": ""fine sea salt"", ""heat_processed"": true}, {""ingredient"": ""semisweet chocolate wafers"", ""heat_processed"": true}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""unsweetened natural cocoa powder"", ""heat_processed"": false}, {""ingredient"": ""baking soda"", ""heat_processed"": true}, {""ingredient"": ""fine sea salt"", ""heat_processed"": true}, {""ingredient"": ""instant espresso powder"", ""heat_processed"": false}, {""ingredient"": ""semisweet chocolate wafers"", ""heat_processed"": true}, {""ingredient"": ""flaky sea salt"", ""heat_processed"": false}]","Preheat oven to 350ºF. Line baking sheets with parchment paper.
In the bowl of an electric mixer, beat the butter, granulated sugar, and brown sugar until creamy, about 3 minutes. Scrape down the sides and bottom of the mixing bowl. Add the vanilla and eggs and beat until combined, scraping the bowl down as needed.
In a separate bowl, whisk together the chocolate chip dough dry ingredients (all-purpose flour, baking soda, and salt). Add half of the creamed butter and sugar mixture (it should weigh about 330 grams). Stir with a rubber spatula into a cohesive dough. Mix in the chocolate wafers, reserving some for garnish.
To the remaining butter and sugar mixture, add in the flour, cocoa powder, baking soda, and salt. Beat on low speed to combine. Mix in the chocolate wafers, reserving some for garnish.
Using a medium 1 1/2-tablespoon cookie scoop, scoop portions of both doughs. Tear one ball of classic dough in half and sandwich the cocoa dough ball, or vice versa. Roll between your palms. Place on the prepared baking sheet, dotting the top with additional chocolate wafers. Repeat with all dough balls.
If time permits, wrap the shaped dough tightly in plastic wrap and refrigerate for at least 24 hours but no more than 72 hours. This allows the dough to “marinate” and makes the cookies thicker, chewier, and more flavorful.
Bake for 11-13 minutes, or until golden brown at the edges. Sprinkle with flaky sea salt, if desired. Cool for 5 minutes before removing to wire racks to cool completely.",en,True,"[""American"", ""Fusion""]",False,True,
Buttermilk Biscuits,"['2 cups (254 grams) all-purpose flour, (plus more for dusting)', '2 teaspoons granulated sugar', '1 tablespoon baking powder', '1/4 teaspoon baking soda', '1 teaspoon fine salt', '6 tablespoons (85 grams) very cold unsalted butter, (cut into small cubes)', '1 cup (237 grams) buttermilk, (chilled)']","[{""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": false}, {""ingredient"": ""baking powder"", ""heat_processed"": false}, {""ingredient"": ""baking soda"", ""heat_processed"": false}, {""ingredient"": ""fine salt"", ""heat_processed"": false}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""buttermilk"", ""heat_processed"": false}]","In a large bowl, combine the flour, sugar, baking powder, baking soda, and salt. Using your fingertips or a pastry blender, cut the butter into the flour mixture until it resembles coarse meal. You can also do this in a food processor. The faster you do this, the better, as you want the butter to remain cold. Stir in the buttermilk until just combined. DO NOT overmix. The dough will be sticky.
Turn the dough out onto a floured surface and dust the dough with flour. Gently pat the dough out into a 1/2-inch thick rectangle. Fold the dough into thirds like a letter. Repeat this two more times, rotating the dough 90 degrees before each fold.
Pat the dough out into a final 1-inch thickness. If at any point the dough becomes too warm, pop it in the fridge until it’s firmed up slightly.
Use a sharp 2-inch round metal biscuit cutter to push straight down through the dough to cut out circles. Don't twist the biscuit cutter, as this seals the edges and prevents the biscuits from rising as nicely. If you don’t have a sharp cutter, use a knife and cut squares instead.
Place the biscuits on a parchment-lined baking sheet, spacing 2 inches apart. Reform the scrap dough into 1-inch thickness, being sure to work with it as little as possible, before cutting out more circles.
Freeze the uncooked biscuits while you preheat the oven to 450°F.
Make-Ahead Instructions: At this point, the unbaked biscuits can be frozen and stored in an airtight container in the freezer until ready to bake. Bake straight from the freezer, adding a couple minutes to the baking time.
Bake the biscuits until golden brown, about 12 to 15 minutes.* Biscuits are best served the day they're baked.",en,True,"[""American"", ""French"", ""British""]",False,True,
Brown Butter Pumpkin Chocolate Chip Cookies,"['10 tablespoons (142 grams) unsalted butter', '3/4 cup (150 grams) granulated sugar', '1/4 cup (50 grams) light brown sugar', '1 ½ cups (204 grams) all-purpose flour (see recipe notes)', '1/4 teaspoon salt', '1/2 teaspoon baking soda', '2 teaspoons ground cinnamon', '1/4 teaspoon ground ginger', '1/4 teaspoon nutmeg', '1/8 teaspoon cloves', '1 egg yolk', '1 teaspoon vanilla extract', '1/3 cup (75 grams) pumpkin puree (see recipe notes)', '3/4 cup (128 grams) semisweet chocolate chips']","[{""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""baking soda"", ""heat_processed"": false}, {""ingredient"": ""ground cinnamon"", ""heat_processed"": false}, {""ingredient"": ""ground ginger"", ""heat_processed"": false}, {""ingredient"": ""ground nutmeg"", ""heat_processed"": false}, {""ingredient"": ""cloves"", ""heat_processed"": false}, {""ingredient"": ""egg yolk"", ""heat_processed"": false}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""pumpkin puree"", ""heat_processed"": false}, {""ingredient"": ""semisweet chocolate chips"", ""heat_processed"": false}]","Preheat oven to 350°F. Line baking sheets with parchment paper.
In a medium stainless steel sauté pan set over medium heat, melt the butter. Swirling the pan occasionally, continue to cook the butter. It should become foamy with audible cracking and popping noises. Once the crackling becomes quieter, continue to swirl the pan or stir until the butter develops a nutty aroma and brown bits start to form at the bottom. Once the bits are amber in color, remove from heat and pour into a mixing bowl. Be sure to keep the brown bits at the bottom of the pan as well, they hold so much flavor!
Add the granulated sugar and brown sugar to the hot butter and stir to combine. Set aside to cool to room temperature.
In a small bowl, whisk together flour, salt, baking soda, cinnamon, ginger, nutmeg, and cloves.
To the cooled butter mixture, add the egg yolk and vanilla, stirring to combine. Stir in pumpkin puree until smooth. Add the flour mixture in 3 batches, mixing well after each addition, until a soft dough forms. Fold in the chocolate chips.
Cover and chill the dough in the fridge for 30 minutes or until firm enough to scoop. You can also refrigerate the dough for up to 48 hours, which will intensify the flavors. If refrigerating for an extended period, let dough sit at room temperature until soft enough to scoop, about 1 hour.
Using a medium spring-loaded cookie scoop or a spoon, roll the dough into 1 ½-tablespoon-sized balls and place on the prepared baking sheets. Flatten slightly with the palm of your hand. Bake for 10-12 minutes or until set and edges are lightly browned.
*For larger cookies, shape use a large spring-loaded cookie scoop and roll into 3-tablespoon sized balls and bake for 12 to 15 minutes.
Let cool completely. Store at room temperature in an airtight container for up to 3 days. Pumpkin flavor will intensify after a day.",en,True,"[""American"", ""Fusion""]",False,True,
Monster Cookie Bars,"['4 tablespoons (57 grams) unsalted butter, (at cool room temperature)', '3/4 cup (203 grams) natural peanut butter, (very well stirred*)', '1/2 cup (100 grams) granulated sugar', '1/2 cup (100 grams) lightly packed dark brown sugar**', '1 large egg plus 1 egg yolk, (at cool room temperature)', '1½ teaspoons vanilla extract', '2 cups (198 grams) old-fashioned rolled oats', '1 teaspoon baking soda', '1/4 teaspoon salt', '1/2 cup (85 grams) semisweet chocolate chips, (plus extras to top cookie bars, optional)', '1 cup (200 grams) M&M candies, (plus extras to top cookie bars, optional)', 'Flaky sea salt, (for topping, optional)']","[{""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""natural peanut butter"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""dark brown sugar"", ""heat_processed"": true}, {""ingredient"": ""large egg"", ""heat_processed"": true}, {""ingredient"": ""egg yolk"", ""heat_processed"": true}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""rolled oats"", ""heat_processed"": false}, {""ingredient"": ""baking soda"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""semisweet chocolate chips"", ""heat_processed"": false}, {""ingredient"": ""M&M candies"", ""heat_processed"": false}, {""ingredient"": ""flaky sea salt"", ""heat_processed"": false}]","Preheat the oven to 350°F. Line an 8 by 8-inch metal baking pan with foil or parchment paper. Spray with nonstick cooking spray.
In the bowl of an electric mixer, beat the butter, peanut butter, granulated sugar, and brown sugar on medium-high speed until smooth and creamy, 2 to 3 minutes. Scrape down the bottom and sides of bowl. Beat in the egg, egg yolk, and vanilla. Add the oats, baking soda, and salt, mixing on low speed until combined. Fold in the chocolate chips and M&Ms with a rubber spatula.
Press dough evenly into prepared pan. Optional: Dot the tops of the bars with additional M&Ms and/or chocolate chips before baking.
If time permits, cover pan with plastic wrap and refrigerate for 24-48 hours to yield a chewier, more flavorful bar.
Bake for about 23-25 minutes, or until the bars no longer look wet on top, the center appears set, and the top is golden brown. Set pan on a wire rack and sprinkle flaky sea salt on top, if desired. For best texture and to allow the peanut butter flavor to fully develop, let bars sit until completely cooled before slicing and enjoying. It’s worth it, promise!
Cookie bars can be stored in an airtight container at room temperature for up to 3 days.",en,True,"[""American"", ""Fusion""]",False,True,
Peanut Butter Toffee Chocolate Chunk Bars,"['4 tablespoons (57 grams) unsalted butter', '1/2 cup (135 grams) creamy peanut butter*', '3/4 cup (150 grams) dark brown sugar', '1 large egg + 1 egg yolk, (at room temperature)', '1 tablespoon milk, (any kind)', '2 teaspoons vanilla extract', '1 cup (127 grams) all-purpose flour', '1 teaspoon baking powder', '1/2 teaspoon fine sea salt', '3/4 cup (128 grams) toffee bits, (divided)', '4 ounces (113 grams) semisweet chocolate, chopped into chunks, (divided)', 'Flaky sea salt for topping, (optional)']","[{""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""creamy peanut butter"", ""heat_processed"": true}, {""ingredient"": ""dark brown sugar"", ""heat_processed"": true}, {""ingredient"": ""large egg + 1 egg yolk"", ""heat_processed"": true}, {""ingredient"": ""milk"", ""heat_processed"": true}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": false}, {""ingredient"": ""baking powder"", ""heat_processed"": false}, {""ingredient"": ""fine sea salt"", ""heat_processed"": false}, {""ingredient"": ""toffee bits"", ""heat_processed"": true}, {""ingredient"": ""semisweet chocolate"", ""heat_processed"": true}, {""ingredient"": ""flaky sea salt"", ""heat_processed"": false}]","Preheat the oven to 350°F. Line a metal 8 by 8-inch baking pan with parchment paper. Spray with nonstick cooking spray.
In a large bowl, melt the butter and peanut butter until smooth. Add the sugar to the hot mixture, stirring to combine. Let cool to just warm (about 80°F) before whisking in the egg, egg yolk, milk, and vanilla. Stir in the flour, baking powder, and salt with a rubber spatula. Stir in three-quarters each of the toffee bits and chocolate chunks.
Press dough evenly into prepared baking pan. Sprinkle with the remaining toffee bits and chocolate chunks.
Optional/Make-Ahead: For best flavor and texture, cover pan in plastic wrap or aluminum foil and refrigerate overnight or up to 3 days.
Bake for about 26 minutes, or until the top and edges are golden brown. Remove from oven onto a wire rack. Sprinkle with flaky sea salt. Let pan set for three hours (yes, three hours!) for best flavor and texture before cutting into squares and serving.
The bars can be stored in an airtight container at room temperature for up to 4 days.",en,True,"[""American"", ""Fusion""]",False,True,
Halloween Brownies,"['1 batch Best Ever Chewy Brownies', '1/3 cup (56 grams) white candy melts,']","[{""ingredient"": ""Best Ever Chewy Brownies"", ""heat_processed"": true}, {""ingredient"": ""white candy melts"", ""heat_processed"": true}]","Make the brownies:
Make a batch of my Best Chewy Brownies.
Allow to cool completely. If time allows, chill the brownies until firm. Once chilled, evenly slice the brownies into 9 large slices or 16 smaller slices.
Melt the candy melts:
In a microwave-safe bowl, melt white melting wafers or white chocolate in the microwave at 50% power, stirring every 30 seconds, until melted and completely smooth. A double-boiler works just fine for this, if preferred.
Transfer the melted white chocolate/melting wafers to a disposable piping bag or zip top bag fitted with a small plain piping tip such as Wilton #3, or simply cut a very small hole at the bottom of the bag.
Decorate the brownies:
One brownie slice at a time, pipe crisscrossing lines on each brownie to create a snowflake pattern, then connect the lines with curved arches to form a spiderweb. Repeat for all brownies.
Once the spiderwebs have dried fully, place inside an airtight container with pieces of parchment paper or wax paper between stacked layers. Halloween Brownies can be stored at room temperature for up to 3 days, or up to 5 days refrigerated.",en,True,"[""American"", ""Fusion""]",True,True,
Monster Cookies,"['4 tablespoons (57 grams) unsalted butter, (at cool room temperature)', '3/4 cup (203 grams) natural peanut butter, (very well stirred*)', '1/2 cup (100 grams) granulated sugar', '1/2 cup (100 grams) lightly packed dark brown sugar**', '1 large egg plus 1 egg yolk, (at cool room temperature)', '1½ teaspoons vanilla extract', '2 cups (198 grams) old-fashioned rolled oats', '1 teaspoon baking soda', '1/4 teaspoon salt', '1/2 cup (85 grams) semisweet chocolate chips, (plus extras to top cookies, optional)', '1 cup (200 grams) M&M candies, (plus extras to top cookies, optional)', 'Flaky sea salt, (for topping, optional)']","[{""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""natural peanut butter"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""dark brown sugar"", ""heat_processed"": true}, {""ingredient"": ""large egg"", ""heat_processed"": true}, {""ingredient"": ""egg yolk"", ""heat_processed"": true}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""rolled oats"", ""heat_processed"": false}, {""ingredient"": ""baking soda"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""semisweet chocolate chips"", ""heat_processed"": false}, {""ingredient"": ""M&M candies"", ""heat_processed"": false}, {""ingredient"": ""flaky sea salt"", ""heat_processed"": false}]","Preheat the oven to 350°F. Line baking sheets with parchment paper.
In the bowl of an electric mixer, beat the butter, peanut butter, granulated sugar, and brown sugar on medium-high speed until smooth and creamy, 2 to 3 minutes. Scrape down the bottom and sides of the bowl. Beat in the egg, egg yolk, and vanilla. Add the oats, baking soda, and salt, mixing on low speed until combined. Fold in the chocolate chips and M&Ms with a rubber spatula.
Using a large spring-loaded scoop, measure out 3 tablespoon-sized balls of dough. Press the dough firmly into the scoop before placing it onto prepared baking sheets, spacing at least 2 inches apart. Dough will be loose. Dot the tops of cookies with a few M&Ms and/or chocolate chips before baking for picture-perfect cookies.
If time permits: wrap the cookie dough balls very well in plastic wrap and allow to “marinate” in the fridge for 24-48 hours to enhance flavor and texture.
Bake for about 13 minutes, or until the edges are slightly browned. Remove from oven and sprinkle flaky sea salt on top of the cookies, if desired. Cool for 5 minutes before removing to wire racks. For best texture and to allow the peanut butter flavor to fully develop, let cookies cool completely before serving.
Cookies can be stored in an airtight container at room temperature for up to 3 days.",en,True,"[""American"", ""American"", ""American""]",False,True,
Chocolate Chip Coffee Cake,"['5 tablespoons (71 grams) unsalted butter', '3/4 cup (150 grams) light brown sugar', '1/2 cup (64 grams) all-purpose flour', '1/4 teaspoon fine sea salt', '1/4 teaspoon ground cinnamon', '1/2 cup (54 grams) walnuts or pecans, (finely chopped)', '1 cup (170 grams) semisweet chocolate chips', '2 cups (254 grams) all-purpose flour', '1/2 cup (100 grams) light brown sugar', '¼ cup (50 grams) granulated sugar', '1 teaspoon baking powder', '1/2 teaspoon baking soda', '1/2 teaspoon fine sea salt', '1/2 teaspoon instant espresso powder, (optional)', '8 ounces (227 grams) sour cream*, (at room temperature)', '2/3 cup (146 grams) neutral oil, (such as vegetable or avocado oil)', '1/4 cup (60 grams) whole milk, (at room temperature)', '2 large eggs, (at room temperature)', '1 teaspoon vanilla extract', '3/4 cup (128 grams) semisweet chocolate chips']","[{""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""fine sea salt"", ""heat_processed"": true}, {""ingredient"": ""ground cinnamon"", ""heat_processed"": true}, {""ingredient"": ""walnuts or pecans"", ""heat_processed"": true}, {""ingredient"": ""semisweet chocolate chips"", ""heat_processed"": true}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""baking powder"", ""heat_processed"": true}, {""ingredient"": ""baking soda"", ""heat_processed"": true}, {""ingredient"": ""fine sea salt"", ""heat_processed"": true}, {""ingredient"": ""instant espresso powder"", ""heat_processed"": true}, {""ingredient"": ""sour cream"", ""heat_processed"": true}, {""ingredient"": ""neutral oil"", ""heat_processed"": true}, {""ingredient"": ""whole milk"", ""heat_processed"": true}, {""ingredient"": ""large eggs"", ""heat_processed"": true}, {""ingredient"": ""vanilla extract"", ""heat_processed"": true}, {""ingredient"": ""semisweet chocolate chips"", ""heat_processed"": true}]","Preheat the oven to 350°F. Line an 8-inch square metal pan with parchment paper or foil and spray with nonstick cooking spray.
Make the streusel:
In a medium microwave-safe bowl, place the butter and microwave until melted. Allow to cool until just warm (about 80°F). Add in the sugar, flour, salt, and cinnamon with a fork until thick. Mix in the nuts and chocolate chips. Mixture will be crumbly. Set aside.
Make the cake:
In a large bowl, whisk together the flour, brown sugar, granulated sugar, baking powder, baking soda, salt, and espresso powder (if using). In a medium bowl, whisk together the sour cream, oil, milk, eggs, and vanilla until well combined. Make a well in the center of the dry ingredients, then pour in the wet ingredients. Gently stir until a few streaks of flour remain. Gently stir in the chocolate chips.
Spoon just less than half of the batter into the prepared pan. Sprinkle with half of the streusel. Spread the remaining batter over the streusel. Sprinkle with the remaining streusel, gently pressing down into the batter.
Bake about 48 minutes, or until the edges are lightly golden brown and the center is cooked through or a digital thermometer inserted into the center reads about 190°F. Cool until just warm or at room temperature before slicing and serving.
Store inside an airtight container at room temperature for up to 2 days, or in the fridge for up to 3 days.",en,True,"[""American"", ""Fusion""]",False,True,
Giant Reese’s Pieces Chocolate Chip Cookies,"['3 cups (381 grams) all-purpose flour*,', '1 1/2 teaspoons baking soda', '3/4 teaspoon fine sea salt', '1 stick (113 grams) unsalted butter, (at cool room temperature)', '1/2 cup (135 grams) creamy peanut butter**', '1 cup (200 grams) packed light brown sugar', '3/4 cup (150 grams) granulated sugar', '2 large eggs', '1 tablespoon milk', '1 tablespoon vanilla extract', '1 cup (170 grams) semisweet chocolate chips', '1 cup (170 grams) peanut butter chips', '1 cup (170 grams) Reese’s Pieces']","[{""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""baking soda"", ""heat_processed"": true}, {""ingredient"": ""fine sea salt"", ""heat_processed"": true}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""creamy peanut butter"", ""heat_processed"": true}, {""ingredient"": ""light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""semisweet chocolate chips"", ""heat_processed"": true}, {""ingredient"": ""peanut butter chips"", ""heat_processed"": true}, {""ingredient"": ""Reese\u2019s Pieces"", ""heat_processed"": true}]","Preheat the oven to 350°F. Line baking sheets with parchment paper.
In a medium bowl, combine the flour, baking soda, and salt. Set aside.
In the bowl of an electric mixer, beat the butter, peanut butter, brown sugar, and granulated sugar on medium-high speed until very well combined, about 2 minutes. Add the eggs, milk, and vanilla and beat until combined.
On low speed, gradually add the flour mixture and beat until just combined. Add the chocolate chips, peanut butter chips, and Reese’s Pieces and beat until just combined. You may need to do this by hand with a spatula if your mixer isn’t strong enough.
Roll the dough into 1/4-cup balls and place on the prepared baking sheets. Flatten the dough balls into 1/2-inch thick disks.
Bake for 12 to 15 minutes, or until the cookies are light golden brown at the edges. Place the baking sheets on cooling racks and let cool completely. Store the cookies in an airtight container at room temperature for up to 5 days.",en,True,"[""American"", ""American"", ""American""]",False,True,
Caramel Apples Recipe,"['6-7 apples (such as Granny Smith or Honeycrisp), (refrigerated until cold (amount of apples used may vary due to differences in size))', '1/2 cup (115 grams) water', '1 ⅓ cups (255 grams) granulated sugar', '1 teaspoon kosher salt', '1 cup + 2 tablespoons (255 grams) heavy cream, (cold)', '1 teaspoon vanilla', 'Melted chocolate', ""Reese's Pieces"", 'M&Ms', 'Oreos', 'Rainbow sprinkles', 'Mini chocolate chips', 'Chopped nuts']","[{""ingredient"": ""apples"", ""heat_processed"": true}, {""ingredient"": ""water"", ""heat_processed"": false}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""kosher salt"", ""heat_processed"": false}, {""ingredient"": ""heavy cream"", ""heat_processed"": false}, {""ingredient"": ""vanilla"", ""heat_processed"": false}, {""ingredient"": ""melted chocolate"", ""heat_processed"": true}, {""ingredient"": ""Reese's Pieces"", ""heat_processed"": false}, {""ingredient"": ""M&Ms"", ""heat_processed"": false}, {""ingredient"": ""Oreos"", ""heat_processed"": false}, {""ingredient"": ""Rainbow sprinkles"", ""heat_processed"": false}, {""ingredient"": ""mini chocolate chips"", ""heat_processed"": false}, {""ingredient"": ""chopped nuts"", ""heat_processed"": false}]","Prepare the apples:
Line a baking sheet with parchment paper. Over high heat, bring a large pot of water to a boil (the water should be deep enough in the pot to submerge an apple). As the water heats, remove the apple stems from each apple and insert a popsicle stick about 3/4 down into each apple. Once the water has come to a boil, turn off the heat. Submerge each apple for 15-20 seconds while holding onto the popsicle stick. This won’t cook the apples at all, but will remove any wax on the apples, helping the caramel adhere to the apples. Place the apples on the parchment-lined baking sheet.
Once they're just warm to the touch, thoroughly dry the apples with a paper towel. Store in the fridge until the caramel is ready for dipping.
Make the caramel:
In a medium stainless steel heavy-duty saucepan, combine water, sugar, and salt over medium heat. Stir frequently with a whisk until the sugar has dissolved completely. The mixture should begin to boil after approximately 4 minutes.
Once the mixture has come to a boil, attach a candy thermometer to the pan, making sure it’s not touching the bottom of the pan. Let the mixture simmer without stirring until the syrup has become dark brown in color and the temperature is about 315°F (8-10 minutes).
Carefully add the cold heavy cream to the pan. The mixture will begin to pop and bubble at this point. Constantly stir the mixture with a silicone whisk until the caramel reaches 250°F (about 7-9 minutes).
Remove caramel from heat and carefully stir in the vanilla. The mixture will bubble slightly as the vanilla is added. Be careful not to stir too much as this can create air bubbles in the caramel. Carefully transfer the caramel to a heat-resistant bowl. Cool for 5-10 minutes, or until just warm.
As the caramel cools, prepare your additional toppings, if using.
Dip the apples:
Holding the caramel apple stick, quickly dip the cold apples one at a time into the just-warm caramel, tilting the apple as needed to coat all sides of the apple. Let the excess caramel fall off by either swirling the apple around or gently scraping the bottom of the apple against the edge of the bowl. Place the apple back on the parchment-lined sheet tray to fully set. Repeat with the remaining apples.
If you wish to add additional toppings (such as nuts, crushed Oreos, sprinkles, etc.), immediately roll the freshly-dipped apples in the toppings after coating in caramel, as the caramel will set quickly. If you’d like to dip your caramel apples in chocolate, allow 10 minutes for the caramel to fully set before dipping in or drizzling with chocolate.
If at any point you notice your caramel beginning to thicken (the cold apples can cool the caramel quickly), reheat in the microwave for about 10 seconds before dipping the remaining apples.
Allow caramel apples to fully set. If not enjoying immediately, store the apples wrapped individually in plastic wrap in the fridge. Apples can be stored in the fridge for up to 1 week, tasting just as fresh as the day they were made. Allow to sit at room temperature for about 10 minutes before enjoying.",en,True,"[""American"", ""Fusion""]",False,True,
Pumpkin Bars with Brown Sugar Frosting,"['1 stick (113 grams) unsalted butter', '2/3 cup (133 grams) packed light brown sugar', '1 large egg, (at cool room temperature)', '1 teaspoon vanilla extract', '1 cup (212 grams) pumpkin puree', '1 1/2 cups (190 grams) all-purpose flour', '1 teaspoon ground cinnamon', '1/4 teaspoon ground ginger', '1/4 teaspoon ground nutmeg', '1/4 teaspoon baking soda', '1/4 teaspoon salt', '1 stick (113 grams) unsalted butter, (at cool room temperature)', '1/4 cup (50 grams) packed light brown sugar', '1/2 teaspoon ground cinnamon', '1/8 teaspoon salt', '1 1/2 cups (188 grams) powdered sugar, (sifted)', '1/2 teaspoon vanilla extract', '1 tablespoon milk, (plus more if needed)']","[{""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""large egg"", ""heat_processed"": false}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""pumpkin puree"", ""heat_processed"": false}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": false}, {""ingredient"": ""ground cinnamon"", ""heat_processed"": false}, {""ingredient"": ""ground ginger"", ""heat_processed"": false}, {""ingredient"": ""ground nutmeg"", ""heat_processed"": false}, {""ingredient"": ""baking soda"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""ground cinnamon"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""powdered sugar"", ""heat_processed"": false}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""milk"", ""heat_processed"": false}]","Make the bars:
Preheat the oven to 350°F. Line an 8 by 8-inch baking pan with foil or parchment paper, leaving an overhang.
In a medium microwave-safe bowl, microwave the butter until melted. Allow to cool until just warm (about 80°F). Once cool, whisk in the brown sugar, egg, vanilla, and pumpkin.
In a large bowl, combine the flour, cinnamon, ginger, nutmeg, baking soda and salt.
Add the butter mixture to the flour mixture, stirring until just combined. Batter will be thick. Pour the batter into the prepared pan, spreading evenly with a spatula.
Bake for 25 minutes, or until a cake tester inserted into the center comes out clean. Be careful not to overbake. Set the pan on a wire rack to cool completely.
Make the frosting:
In a large bowl, use an electric mixer to beat the butter and brown sugar on medium-high speed until light, fluffy, and smooth. Use a spatula to scrape down the bottom and sides of the bowl. Add in the cinnamon and salt. On low speed, gradually add in the powdered sugar until incorporated. Add the vanilla and milk and increase the speed to medium-high. Beat until very light and fluffy, 2-3 minutes. If the frosting becomes too runny, add more powdered sugar. If the frosting is too thick, add a splash more milk. Spread the frosting evenly all over the pumpkin bars.
Cut into squares before serving. Store in an airtight container at room temperature for up to 1 day or in the fridge for up to 5 days.",en,True,"[""American"", ""Fusion""]",False,True,
